match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,0,15,1,"[6.0, 36.0]","[7.8, 49.5]",13.619472,1.4382448,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,0,17,1,"[8.9, 51.1]","[21.1, 71.8]",24.027693,1.0382282,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,0,22,1,"[32.8, 69.3]","[21.1, 53.9]",19.340372,-2.2205021,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,0,27,1,"[24.1, 51.7]","[34.7, 67.4]",18.943336,0.9769373,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,0,29,1,"[39.9, 68.8]","[46.6, 73.7]",8.300602,0.6314535,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Marcos Javier Acuña,0,32,1,"[43.9, 72.9]","[58.3, 14.5]",60.149147,-1.3290435,High Pass,,,,,True,,,,,,True,From Goal Kick
3857289,Argentina,Marcos Javier Acuña,Lautaro Javier Martínez,0,36,1,"[57.8, 12.3]","[68.1, 19.4]",12.509996,0.6035224,Low Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Marcos Javier Acuña,Lisandro Martínez,0,50,1,"[75.4, 0.1]","[45.0, 4.7]",30.746058,2.9914162,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Nicolás Hernán Otamendi,0,54,1,"[39.0, 5.0]","[27.9, 19.7]",18.420097,2.2175548,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,0,57,1,"[28.2, 25.9]","[45.8, 67.7]",45.35416,1.1722739,Ground Pass,,,,,True,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,1,1,1,"[45.3, 69.3]","[60.8, 72.3]",15.787653,0.19118446,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Rodrigo Javier De Paul,1,10,1,"[55.9, 68.0]","[39.6, 61.2]",17.661541,-2.746366,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Gonzalo Ariel Montiel,1,22,1,"[61.3, 64.2]","[54.0, 71.5]",10.323759,2.3561945,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,1,25,1,"[54.0, 71.5]","[38.5, 60.9]",18.777912,-2.5417738,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,1,27,1,"[38.2, 58.2]","[50.7, 49.8]",15.060212,-0.59168583,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,1,28,1,"[49.4, 50.3]","[42.6, 20.5]",30.565994,-1.795143,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Marcos Javier Acuña,1,34,1,"[55.9, 12.1]","[68.4, 3.7]",15.060212,-0.59168583,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,1,37,1,"[64.3, 11.0]","[40.1, 25.1]",28.008034,2.6140323,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,1,39,1,"[38.8, 30.3]","[45.3, 64.7]",35.008713,1.3840446,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,1,45,1,"[71.3, 65.5]","[69.2, 73.7]",8.464632,1.8215055,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Guido Rodríguez,1,47,1,"[67.5, 73.9]","[56.7, 51.7]",24.687649,-2.0235748,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lionel Andrés Messi Cuccittini,1,48,1,"[56.7, 51.7]","[62.9, 53.0]",6.3348246,0.20668322,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,1,52,1,"[65.9, 36.0]","[76.5, 21.6]",17.880716,-0.93624353,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,1,54,1,"[80.8, 19.7]","[96.8, 6.6]",20.678734,-0.6860698,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Marcos Javier Acuña,,1,57,1,"[99.8, 6.1]","[109.9, 45.2]",40.38341,1.31801,High Pass,,,True,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,2,1,1,"[93.0, 60.1]","[106.1, 70.7]",16.85141,0.6803016,Ground Pass,Recovery,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Rodrigo Javier De Paul,2,7,1,"[105.3, 62.5]","[99.0, 55.5]",9.417537,-2.3036115,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,,2,11,1,"[112.0, 68.8]","[112.3, 65.0]",3.8118236,-1.4920124,Low Pass,,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,2,28,1,"[100.1, 80.0]","[72.2, 72.3]",28.943048,-2.8723104,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,2,30,1,"[72.2, 71.0]","[57.2, 52.2]",24.05078,-2.2442386,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Nicolás Hernán Otamendi,2,35,1,"[55.9, 52.8]","[62.9, 69.1]",17.739504,1.1651644,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,2,37,1,"[69.7, 70.7]","[83.3, 76.1]",14.63284,0.3779683,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,3,14,1,"[39.9, 67.4]","[12.2, 47.1]",34.342102,-2.509157,Ground Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Damián Emiliano Martínez,Marcos Javier Acuña,3,18,1,"[12.2, 44.1]","[21.7, 17.8]",27.96319,-1.224164,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Marcos Javier Acuña,Damián Emiliano Martínez,3,23,1,"[22.8, 11.5]","[6.8, 35.7]",29.011032,2.154975,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,3,27,1,"[7.8, 38.1]","[15.4, 55.2]",18.71283,1.152572,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,3,33,1,"[20.9, 50.3]","[30.4, 69.6]",21.511393,1.1133857,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,3,35,1,"[31.4, 72.0]","[20.9, 53.3]",21.44621,-2.0824237,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,3,38,1,"[20.9, 51.4]","[15.4, 24.6]",27.358545,-1.7732098,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lisandro Martínez,Damián Emiliano Martínez,3,40,1,"[14.6, 20.8]","[7.3, 37.0]",17.768793,1.9941635,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,3,43,1,"[6.5, 39.2]","[6.8, 54.7]",15.502903,1.5514439,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,3,45,1,"[7.3, 55.8]","[13.8, 72.3]",17.734148,1.1955255,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,3,47,1,"[14.6, 73.1]","[54.2, 42.5]",50.04518,-0.6578886,High Pass,,,,,,,Incomplete,,,,,Regular Play
3857289,Argentina,Marcos Javier Acuña,Alexis Mac Allister,3,52,1,"[34.4, 20.2]","[42.0, 23.7]",8.367198,0.43157306,Low Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,3,54,1,"[42.0, 23.7]","[36.9, 14.8]",10.25768,-2.0911517,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Marcos Javier Acuña,Guido Rodríguez,3,56,1,"[40.1, 9.9]","[37.4, 26.5]",16.818146,1.7320349,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Guido Rodríguez,Rodrigo Javier De Paul,3,58,1,"[38.5, 26.2]","[41.8, 38.4]",12.638433,1.3066262,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,4,1,1,"[41.8, 40.6]","[57.2, 69.3]",32.570694,1.0783106,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,4,6,1,"[75.4, 66.6]","[74.9, 54.1]",12.509996,-1.610775,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,4,9,1,"[73.2, 47.1]","[89.5, 40.0]",17.779202,-0.41080013,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Alexis Mac Allister,Ángel Fabián Di María Hernández,4,9,1,"[89.5, 39.8]","[88.4, 49.2]",9.464143,1.6872878,Ground Pass,,,,,,,Incomplete,,,,True,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,6,9,1,"[51.8, 57.9]","[43.4, 52.5]",9.985991,-2.5702553,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,6,10,1,"[43.4, 52.5]","[46.6, 59.6]",7.787811,1.1473569,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,6,12,1,"[47.2, 59.3]","[35.8, 48.7]",15.566631,-2.3925421,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,6,15,1,"[34.7, 45.7]","[45.3, 37.6]",13.34054,-0.6524964,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,6,17,1,"[45.8, 37.6]","[36.3, 47.9]",14.012137,2.3158123,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,6,19,1,"[36.6, 46.0]","[34.7, 19.4]",26.66777,-1.6421038,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Alexis Mac Allister,6,22,1,"[35.0, 15.1]","[49.6, 8.0]",16.234838,-0.45262876,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Guido Rodríguez,6,23,1,"[49.6, 8.0]","[46.9, 17.5]",9.876234,1.8477051,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Alexis Mac Allister,6,25,1,"[46.9, 17.5]","[45.8, 7.2]",10.358571,-1.6771892,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Gonzalo Ariel Montiel,6,27,1,"[44.7, 5.8]","[26.8, 64.7]",61.55989,1.8658317,High Pass,,,,,True,,,,,,True,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,6,33,1,"[25.5, 70.7]","[35.5, 74.5]",10.697663,0.36314702,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Nicolás Hernán Otamendi,6,37,1,"[27.1, 66.6]","[12.2, 53.6]",19.773973,-2.4241898,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,6,43,1,"[26.0, 38.4]","[15.2, 21.3]",20.224985,-2.1341126,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Damián Emiliano Martínez,6,46,1,"[14.6, 20.5]","[6.2, 36.0]",17.629805,2.067427,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Damián Emiliano Martínez,Gonzalo Ariel Montiel,6,49,1,"[6.5, 38.7]","[22.8, 70.7]",35.912254,1.0996768,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Rodrigo Javier De Paul,6,52,1,"[26.6, 67.7]","[35.0, 73.9]",10.440307,0.63583845,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Ángel Fabián Di María Hernández,8,7,1,"[7.8, 21.6]","[11.1, 20.5]",3.4785054,-0.32175055,Ground Pass,,,,,,,Incomplete,,,,,From Corner
3857289,Argentina,Damián Emiliano Martínez,Gonzalo Ariel Montiel,9,30,1,"[6.0, 36.0]","[21.1, 69.3]",36.563644,1.1450742,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,9,35,1,"[26.8, 66.1]","[11.6, 52.5]",20.396078,-2.411693,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,9,39,1,"[12.5, 47.9]","[8.4, 34.6]",13.917615,-1.8698236,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Damián Emiliano Martínez,Ángel Fabián Di María Hernández,9,45,1,"[13.3, 36.2]","[77.0, 60.9]",68.32115,0.36990607,High Pass,,,,,,,Incomplete,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Guido Rodríguez,9,51,1,"[51.3, 49.5]","[43.9, 27.8]",22.92706,-1.8994433,Low Pass,Recovery,,,,,,Incomplete,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Damián Emiliano Martínez,9,55,1,"[33.1, 55.2]","[5.9, 40.0]",31.158947,-2.6320004,Low Pass,Recovery,,,,,,,,,,,From Goal Kick
3857289,Argentina,Damián Emiliano Martínez,Lisandro Martínez,9,58,1,"[7.6, 38.7]","[16.0, 28.6]",13.13659,-0.8770327,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,10,2,1,"[22.2, 27.0]","[26.6, 30.8]",5.813777,0.7123576,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Guido Rodríguez,Rodrigo Javier De Paul,10,4,1,"[27.6, 32.4]","[41.5, 38.7]",15.261062,0.4255429,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,10,7,1,"[36.9, 38.4]","[25.5, 52.0]",17.745985,2.2684207,Ground Pass,,,,,,,,,,,True,From Goal Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,10,8,1,"[25.5, 52.2]","[39.0, 72.9]",24.713154,0.9928944,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Rodrigo Javier De Paul,10,11,1,"[39.6, 72.9]","[44.7, 50.1]",23.363434,-1.3507346,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,10,26,1,"[56.4, 67.2]","[40.4, 59.8]",17.628386,-2.7083924,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,10,32,1,"[52.3, 41.9]","[55.1, 60.6]",18.908464,1.4221679,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,10,34,1,"[48.8, 62.8]","[37.4, 48.2]",18.523499,-2.2337334,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,10,38,1,"[38.8, 50.3]","[62.1, 72.3]",32.045124,0.75670844,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,10,58,1,"[59.4, 65.0]","[50.7, 72.9]",11.7515955,2.40435,Ground Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,11,1,1,"[50.7, 69.6]","[38.0, 59.3]",16.351759,-2.460166,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lisandro Martínez,Gonzalo Ariel Montiel,11,4,1,"[37.7, 58.2]","[55.9, 74.8]",24.63331,0.7394535,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,11,9,1,"[53.7, 71.5]","[40.9, 70.4]",12.847178,-3.0558658,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,11,14,1,"[40.4, 67.2]","[48.8, 71.2]",9.303762,0.4444192,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,11,15,1,"[51.5, 73.7]","[57.0, 73.7]",5.5,0.0,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Lautaro Javier Martínez,11,21,1,"[63.2, 68.0]","[68.9, 64.7]",6.5863495,-0.5247958,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Lautaro Javier Martínez,11,32,1,"[64.8, 64.2]","[73.2, 63.9]",8.405355,-0.035699114,Low Pass,Recovery,,,,,,Incomplete,,,,True,Regular Play
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,11,51,1,"[26.0, 80.0]","[16.0, 66.1]",17.123375,-2.1944401,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,11,59,1,"[21.7, 56.3]","[34.2, 69.6]",18.252123,0.816396,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,12,2,1,"[39.6, 69.9]","[49.9, 73.4]",10.878419,0.32756445,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Ángel Fabián Di María Hernández,Nicolás Hernán Otamendi,12,5,1,"[43.1, 71.5]","[24.9, 53.6]",25.527435,-2.3645046,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,12,11,1,"[31.2, 38.7]","[45.6, 8.5]",33.457436,-1.1258631,High Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Alexis Mac Allister,12,15,1,"[51.8, 6.6]","[72.2, 11.0]",20.869116,0.21243203,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,12,16,1,"[75.4, 9.1]","[74.9, 1.8]",7.3171034,-1.6391827,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Marcos Javier Acuña,Alexis Mac Allister,12,17,1,"[74.9, 1.8]","[77.3, 3.4]",2.8844411,0.5880026,Ground Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Marcos Javier Acuña,Lisandro Martínez,12,22,1,"[69.2, 0.1]","[60.8, 1.5]",8.515867,2.976444,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,12,24,1,"[59.7, 1.2]","[46.9, 6.1]",13.705838,2.7759902,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,12,26,1,"[43.9, 11.5]","[56.7, 5.6]",14.094325,-0.43191224,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Rodrigo Javier De Paul,12,29,1,"[58.0, 3.7]","[82.7, 27.5]",34.300583,0.7668436,High Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Guido Rodríguez,12,56,1,"[57.8, 80.0]","[52.1, 50.1]",30.438463,-1.7591715,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,12,59,1,"[47.7, 47.3]","[38.5, 61.2]",16.668833,2.155471,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,13,3,1,"[39.0, 56.6]","[18.4, 38.7]",27.290474,-2.4262097,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Guido Rodríguez,13,5,1,"[18.4, 38.7]","[22.8, 43.6]",6.5855904,0.8391099,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,13,11,1,"[28.5, 38.7]","[42.8, 63.9]",28.974644,1.0546467,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,13,14,1,"[48.0, 66.9]","[72.7, 73.7]",25.618938,0.26864848,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,13,43,1,"[73.0, 69.9]","[59.4, 63.9]",14.864723,-2.7261004,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,13,46,1,"[57.8, 62.0]","[68.1, 68.8]",12.342204,0.58350825,Ground Pass,,,,,,,,,,,,From Free Kick
