match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3857289,Argentina,Rodrigo Javier De Paul,Guido Rodríguez,13,52,1,"[66.7, 42.2]","[53.7, 34.9]",14.909393,-2.6299338,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,13,59,1,"[62.1, 31.9]","[62.7, 11.5]",20.408821,-1.541393,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,14,1,1,"[62.7, 11.5]","[56.1, 24.0]",14.135417,2.0565922,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lionel Andrés Messi Cuccittini,14,3,1,"[56.1, 24.0]","[64.6, 29.4]",10.070253,0.5659676,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Lisandro Martínez,14,5,1,"[62.9, 26.7]","[61.6, 11.3]",15.454773,-1.6550122,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Marcos Javier Acuña,14,8,1,"[63.7, 9.4]","[74.1, 6.4]",10.824047,-0.2808377,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Lionel Andrés Messi Cuccittini,14,9,1,"[75.4, 6.4]","[69.4, 15.6]",10.983624,2.1486983,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,14,12,1,"[73.8, 17.2]","[74.6, 28.6]",11.428036,1.5007358,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lautaro Javier Martínez,Guido Rodríguez,15,19,1,"[39.3, 12.1]","[25.8, 17.0]",14.361754,2.7934165,Ground Pass,,,,,,,Incomplete,,,,True,From Throw In
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,15,43,1,"[26.0, 23.2]","[27.4, 37.6]",14.4678955,1.4738787,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,15,46,1,"[27.1, 39.5]","[47.5, 69.1]",35.948853,0.9673628,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,15,50,1,"[57.2, 73.1]","[36.3, 64.2]",22.716074,-2.739013,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,15,53,1,"[36.3, 59.6]","[38.0, 37.0]",22.663847,-1.4957165,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lionel Andrés Messi Cuccittini,16,0,1,"[51.8, 32.2]","[58.0, 33.2]",6.2801275,0.15991312,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,16,2,1,"[58.0, 30.3]","[75.7, 13.4]",24.472433,-0.7622809,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,16,13,1,"[96.3, 9.4]","[90.1, 13.2]",7.2718635,2.5917394,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,16,15,1,"[94.1, 18.0]","[86.8, 20.8]",7.8185678,2.775337,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Alexis Mac Allister,16,16,1,"[87.1, 20.8]","[87.6, 17.2]",3.6345563,-1.4327903,Ground Pass,,,,,,,Unknown,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,16,39,1,"[81.9, 25.9]","[69.2, 49.0]",26.360956,2.0734735,Ground Pass,,,,,,,,,,,,Other
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,16,43,1,"[70.3, 51.1]","[65.4, 38.7]",13.333041,-1.9471245,Ground Pass,,,,,,,,,,,,Other
3857289,Argentina,Guido Rodríguez,Alexis Mac Allister,16,46,1,"[69.7, 31.1]","[78.7, 24.6]",11.101802,-0.62548506,Ground Pass,,,,,,,,,,,,Other
3857289,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,16,49,1,"[77.3, 33.2]","[94.7, 44.4]",20.692993,0.5719182,Ground Pass,,,,,,,,,,,,Other
3857289,Argentina,Lisandro Martínez,Lautaro Javier Martínez,16,56,1,"[62.1, 27.3]","[84.4, 34.3]",23.372847,0.30416104,High Pass,Interception,,,,,,Pass Offside,,,,True,Regular Play
3857289,Argentina,Guido Rodríguez,,18,15,1,"[33.1, 1.8]","[63.7, 2.6]",30.610456,0.026137836,High Pass,Recovery,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Ángel Fabián Di María Hernández,18,23,1,"[35.2, 28.4]","[51.0, 33.5]",16.60271,0.31222704,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,20,50,1,"[8.1, 40.0]","[16.5, 49.8]",12.907362,0.86217004,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,20,57,1,"[27.6, 49.2]","[22.8, 29.2]",20.567936,-1.8063413,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,20,59,1,"[22.2, 28.9]","[34.4, 11.0]",21.66218,-0.9725508,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,21,1,1,"[34.4, 11.0]","[24.1, 22.7]",15.587815,2.2926438,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,21,7,1,"[38.0, 31.9]","[49.9, 64.7]",34.891975,1.2227598,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,21,10,1,"[51.0, 70.4]","[65.6, 71.5]",14.641379,0.07520039,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,21,12,1,"[63.2, 71.8]","[13.8, 73.1]",49.417103,3.115283,High Pass,,,,,,,,,,,True,From Keeper
3857289,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,21,18,1,"[13.8, 73.1]","[4.3, 53.3]",21.961102,-2.018152,Ground Pass,,,,,,,,,,,,From Keeper
3857289,Argentina,Damián Emiliano Martínez,,21,20,1,"[4.9, 53.6]","[51.3, 59.8]",46.812393,0.13283385,High Pass,,,,,,,Incomplete,,,,True,From Keeper
3857289,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,21,24,1,"[46.6, 58.7]","[58.9, 40.6]",21.883783,-0.97392195,Ground Pass,,,,,,,Incomplete,,,,,From Keeper
3857289,Argentina,Lisandro Martínez,Rodrigo Javier De Paul,22,37,1,"[72.2, 14.0]","[69.2, 27.0]",13.341664,1.7975951,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Lisandro Martínez,22,39,1,"[69.2, 27.0]","[75.1, 14.5]",13.822446,-1.1297985,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,22,41,1,"[75.4, 12.9]","[57.0, 23.2]",21.086725,2.63127,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,22,45,1,"[62.1, 30.8]","[61.8, 43.8]",13.003461,1.5938692,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Ángel Fabián Di María Hernández,22,47,1,"[62.9, 50.3]","[75.7, 71.2]",24.508162,1.0212798,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,22,53,1,"[80.3, 57.9]","[86.0, 56.0]",6.0083275,-0.32175055,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Lautaro Javier Martínez,Lionel Andrés Messi Cuccittini,22,56,1,"[95.8, 43.0]","[99.3, 48.2]",6.2681737,0.978369,Ground Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Guido Rodríguez,23,5,1,"[63.2, 0.1]","[51.8, 19.7]",22.674215,2.097601,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,23,9,1,"[50.2, 22.1]","[52.9, 41.9]",19.983242,1.4352686,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,23,13,1,"[52.9, 41.9]","[56.1, 33.5]",8.988882,-1.2068174,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Guido Rodríguez,23,15,1,"[45.8, 28.1]","[32.8, 26.7]",13.075168,-3.0343137,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,23,17,1,"[33.6, 27.3]","[46.4, 6.9]",24.083189,-1.0104364,Low Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,23,23,1,"[56.7, 6.6]","[44.5, 15.1]",14.869096,2.5330706,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Guido Rodríguez,Gonzalo Ariel Montiel,23,27,1,"[50.2, 23.5]","[75.1, 70.1]",52.83531,1.0800596,High Pass,,,,,True,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,23,30,1,"[75.1, 70.1]","[73.0, 63.9]",6.545991,-1.8973777,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Nicolás Hernán Otamendi,23,45,1,"[90.1, 80.0]","[62.9, 69.3]",29.228924,-2.7668042,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,23,49,1,"[62.7, 66.9]","[70.0, 53.0]",15.700318,-1.0872084,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Lisandro Martínez,23,53,1,"[73.5, 46.8]","[68.9, 18.6]",28.572714,-1.7324928,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Ángel Fabián Di María Hernández,23,56,1,"[70.0, 16.4]","[80.8, 10.2]",12.453112,-0.52113813,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Marcos Javier Acuña,Alexis Mac Allister,24,4,1,"[92.0, 10.4]","[86.0, 18.0]",9.682975,2.2390857,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,24,6,1,"[85.7, 21.3]","[85.5, 57.9]",36.600548,1.5762608,High Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,24,10,1,"[90.9, 54.9]","[96.0, 49.0]",7.798718,-0.8579976,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Gonzalo Ariel Montiel,24,11,1,"[99.3, 52.0]","[108.8, 62.3]",14.012137,0.8257802,Ground Pass,,,,,,,Pass Offside,,,,,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,26,12,1,"[6.0, 36.0]","[8.1, 49.2]",13.366002,1.4130276,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,26,15,1,"[9.2, 51.1]","[10.3, 22.4]",28.721073,-1.5324875,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Lisandro Martínez,Damián Emiliano Martínez,26,18,1,"[9.7, 19.4]","[4.9, 38.4]",19.59694,1.8182502,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Damián Emiliano Martínez,Gonzalo Ariel Montiel,26,21,1,"[5.4, 38.4]","[27.1, 70.7]",38.912464,0.9792299,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,26,24,1,"[34.2, 71.8]","[49.6, 70.1]",15.493547,-0.10994446,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,26,39,1,"[79.2, 72.6]","[90.6, 72.3]",11.403947,-0.026309717,Ground Pass,Interception,,,,,,,,,,,Regular Play
3857289,Argentina,Ángel Fabián Di María Hernández,Rodrigo Javier De Paul,26,42,1,"[86.3, 72.3]","[75.1, 70.7]",11.313708,-2.9996955,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Guido Rodríguez,26,44,1,"[73.5, 65.3]","[63.7, 54.7]",14.436066,-2.316999,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Guido Rodríguez,Alexis Mac Allister,26,47,1,"[66.2, 47.6]","[73.8, 37.9]",12.322743,-0.90619445,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Alexis Mac Allister,Guido Rodríguez,26,48,1,"[73.8, 37.9]","[64.8, 40.8]",9.455687,2.8298752,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Guido Rodríguez,Marcos Javier Acuña,26,49,1,"[64.8, 40.8]","[63.7, 21.0]",19.830532,-1.6262949,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Marcos Javier Acuña,Guido Rodríguez,26,51,1,"[63.7, 21.0]","[63.5, 34.1]",13.101526,1.5860623,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Guido Rodríguez,Rodrigo Javier De Paul,26,54,1,"[64.0, 37.9]","[68.9, 62.3]",24.887146,1.3726127,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,26,57,1,"[83.0, 64.7]","[89.5, 65.0]",6.5069194,0.046121117,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,26,59,1,"[90.3, 65.0]","[83.0, 63.1]",7.543209,-2.886968,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Alexis Mac Allister,27,1,1,"[83.0, 58.2]","[81.9, 33.5]",24.724482,-1.6153014,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,27,3,1,"[84.9, 26.7]","[95.2, 10.2]",19.450964,-1.0127419,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lisandro Martínez,Lautaro Javier Martínez,28,43,1,"[35.5, 29.7]","[50.4, 23.7]",16.062689,-0.38281852,High Pass,Recovery,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Lisandro Martínez,Lautaro Javier Martínez,28,55,1,"[28.5, 20.2]","[45.3, 16.7]",17.160711,-0.20539539,High Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,29,30,1,"[53.2, 34.9]","[37.4, 26.7]",17.801123,-2.662871,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Alexis Mac Allister,29,34,1,"[36.9, 27.8]","[49.6, 33.5]",13.920488,0.42187127,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Guido Rodríguez,29,34,1,"[49.6, 33.5]","[38.0, 28.9]",12.478782,-2.7640624,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,29,36,1,"[37.7, 28.4]","[38.5, 52.0]",23.613556,1.536911,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,29,38,1,"[41.2, 54.9]","[55.6, 71.8]",22.202929,0.86510116,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,29,44,1,"[44.2, 69.6]","[26.3, 67.4]",18.034689,-3.019301,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,29,47,1,"[26.6, 65.0]","[22.0, 45.4]",20.13256,-1.8013182,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Ángel Fabián Di María Hernández,29,50,1,"[25.8, 43.3]","[49.9, 23.5]",31.190544,-0.68775976,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Marcos Javier Acuña,29,56,1,"[74.9, 7.7]","[78.9, 2.6]",6.481512,-0.90569365,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Lisandro Martínez,29,56,1,"[78.9, 2.6]","[48.0, 5.0]",30.993063,3.0640783,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,29,58,1,"[44.7, 3.9]","[38.5, 14.0]",11.85116,2.1213458,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Gonzalo Ariel Montiel,30,2,1,"[39.9, 18.0]","[98.5, 78.8]",84.44288,0.80382156,High Pass,,,,,True,,Out,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,30,20,1,"[76.2, 70.1]","[75.4, 74.2]",4.1773195,1.7634971,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Rodrigo Javier De Paul,Alexis Mac Allister,30,22,1,"[70.0, 72.6]","[67.8, 59.0]",13.776793,-1.7311717,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,30,46,1,"[68.1, 53.9]","[64.0, 47.9]",7.267049,-2.1702487,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,30,48,1,"[64.0, 47.9]","[62.9, 55.8]",7.9762144,1.7091473,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Guido Rodríguez,30,51,1,"[64.6, 55.2]","[54.8, 33.5]",23.810291,-1.9949907,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lisandro Martínez,30,53,1,"[54.8, 33.5]","[65.6, 19.4]",17.760912,-0.91716045,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Guido Rodríguez,30,55,1,"[65.6, 19.4]","[57.5, 33.2]",16.001562,2.10157,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,30,57,1,"[55.9, 33.8]","[55.9, 46.8]",13.0,1.5707964,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,30,59,1,"[56.4, 46.8]","[56.1, 32.4]",14.403125,-1.5916266,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lionel Andrés Messi Cuccittini,31,5,1,"[61.8, 43.0]","[72.2, 46.0]",10.824047,0.2808377,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,31,25,1,"[72.2, 43.6]","[75.1, 37.0]",7.209022,-1.1567973,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,31,26,1,"[75.1, 37.0]","[72.2, 42.5]",6.2177167,2.0560234,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,31,28,1,"[77.6, 39.2]","[73.5, 49.8]",11.365298,1.9398654,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Lisandro Martínez,31,29,1,"[73.5, 49.8]","[72.7, 19.9]",29.9107,-1.5975457,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Ángel Fabián Di María Hernández,31,32,1,"[74.9, 17.2]","[81.7, 6.4]",12.7624445,-1.0088748,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Marcos Javier Acuña,31,36,1,"[98.7, 18.6]","[109.3, 15.9]",10.938464,-0.24941322,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Hernán Otamendi,32,16,1,"[120.0, 0.1]","[113.9, 37.0]",37.400803,1.7346263,High Pass,Corner,Outswinging,,,,,Incomplete,,,,,From Corner
3857289,Argentina,Lionel Andrés Messi Cuccittini,,33,47,1,"[115.3, 69.9]","[117.5, 38.9]",31.077967,-1.4999473,High Pass,Free Kick,,True,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Lionel Andrés Messi Cuccittini,34,39,1,"[43.1, 29.4]","[67.5, 37.6]",25.741018,0.32420754,High Pass,Recovery,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Guido Rodríguez,,34,48,1,"[56.4, 40.0]","[75.1, 49.2]",20.840586,0.45720991,Low Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Lautaro Javier Martínez,34,51,1,"[39.6, 38.4]","[67.5, 34.6]",28.157593,-0.13536777,High Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Lautaro Javier Martínez,Lionel Andrés Messi Cuccittini,34,53,1,"[67.5, 34.6]","[81.1, 50.3]",20.771374,0.8569482,Low Pass,,,,,,,Incomplete,,,,,Regular Play
3857289,Argentina,Nicolás Hernán Otamendi,Guido Rodríguez,35,49,1,"[39.6, 42.5]","[40.7, 34.1]",8.471718,-1.4405849,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Guido Rodríguez,Nicolás Hernán Otamendi,35,51,1,"[40.7, 34.1]","[40.4, 49.5]",15.402922,1.5902743,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Ángel Fabián Di María Hernández,35,53,1,"[41.8, 51.7]","[61.8, 70.1]",27.17646,0.7437556,Ground Pass,,,,,,,,,,,,From Free Kick
