match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3857289,Argentina,Lisandro Martínez,Alexis Mac Allister,60,36,2,"[70.6, 36.2]","[84.5, 27.4]",16.451445,-0.5643982,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Ángel Fabián Di María Hernández,60,39,2,"[87.2, 18.9]","[89.9, 6.0]",13.179529,-1.3644724,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Ángel Fabián Di María Hernández,Alexis Mac Allister,60,43,2,"[103.6, 6.0]","[103.6, 9.1]",3.1,1.5707964,Low Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,60,45,2,"[94.9, 5.0]","[94.5, 14.7]",9.708244,1.6120101,Ground Pass,Recovery,,,,,,,,,,True,From Throw In
3857289,Argentina,Marcos Javier Acuña,Rodrigo Javier De Paul,60,46,2,"[94.5, 14.7]","[92.5, 28.4]",13.845216,1.7157577,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Alexis Mac Allister,Enzo Fernandez,61,1,2,"[70.8, 17.4]","[67.3, 21.8]",5.6222773,2.2427595,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Enzo Fernandez,Gonzalo Ariel Montiel,61,2,2,"[67.3, 21.8]","[70.2, 67.5]",45.79192,1.507424,Ground Pass,,,,,True,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,61,6,2,"[70.2, 66.7]","[70.0, 53.6]",13.101526,-1.5860623,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,61,9,2,"[74.4, 43.0]","[84.5, 25.3]",20.37891,-1.0522588,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Alexis Mac Allister,Gonzalo Ariel Montiel,61,13,2,"[85.1, 27.0]","[79.0, 57.7]",31.30016,1.7669388,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Gonzalo Ariel Montiel,Ángel Fabián Di María Hernández,61,16,2,"[79.0, 57.7]","[98.6, 75.0]",26.142878,0.72314805,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Ángel Fabián Di María Hernández,Lautaro Javier Martínez,61,25,2,"[97.0, 71.0]","[98.6, 67.7]",3.6674242,-1.1193433,Low Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,61,27,2,"[91.8, 68.6]","[82.2, 65.9]",9.972462,-2.8674252,Ground Pass,Recovery,,,,,,,,,,,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,61,29,2,"[82.2, 65.9]","[85.6, 72.5]",7.4242845,1.0951011,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,61,32,2,"[84.8, 72.0]","[73.1, 42.6]",31.642534,-1.9495422,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Enzo Fernandez,Ángel Fabián Di María Hernández,61,37,2,"[79.3, 57.9]","[94.7, 77.9]",25.24203,0.9146176,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Ángel Fabián Di María Hernández,,61,42,2,"[97.8, 67.1]","[105.7, 45.7]",22.81162,-1.2171564,Low Pass,,,True,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Marcos Javier Acuña,61,55,2,"[74.2, 69.1]","[98.7, 8.7]",65.179825,-1.1854467,High Pass,,,,,True,,Incomplete,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Marcos Javier Acuña,62,1,2,"[77.3, 2.1]","[87.2, 2.5]",9.908077,0.040382076,Ground Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Enzo Fernandez,63,8,2,"[7.0, 36.1]","[35.7, 44.2]",29.821133,0.27507535,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3857289,Argentina,Enzo Fernandez,Nahuel Molina Lucero,63,14,2,"[50.9, 51.7]","[64.8, 74.8]",26.959599,1.0291046,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,63,16,2,"[69.8, 75.4]","[76.6, 78.3]",7.392564,0.4031156,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,63,19,2,"[80.2, 77.7]","[72.0, 72.3]",9.81835,-2.5592396,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,63,22,2,"[74.1, 69.8]","[81.0, 58.2]",13.497037,-1.0341887,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Enzo Fernandez,Ángel Fabián Di María Hernández,63,25,2,"[82.7, 63.3]","[90.6, 76.0]",14.956604,1.0143231,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,63,30,2,"[97.4, 68.5]","[93.3, 37.6]",31.17082,-1.7027118,Ground Pass,,,,,,,,,True,dc43408a-c64f-4d73-a507-5ede555a0985,,From Goal Kick
3857289,Argentina,Marcos Javier Acuña,Lisandro Martínez,66,26,2,"[62.1, 1.7]","[49.5, 4.1]",12.826535,2.953371,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Alexis Mac Allister,66,31,2,"[41.7, 13.3]","[56.3, 21.6]",16.794344,0.51693046,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Alexis Mac Allister,Marcos Javier Acuña,66,32,2,"[56.5, 20.8]","[63.1, 7.0]",15.297058,-1.1246908,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Julián Álvarez,66,44,2,"[36.8, 10.2]","[56.1, 17.8]",20.742468,0.3751349,High Pass,Recovery,,,,,,Incomplete,,,,,Regular Play
3857289,Argentina,Damián Emiliano Martínez,Julián Álvarez,68,58,2,"[20.8, 16.8]","[91.0, 19.7]",70.25987,0.041287065,High Pass,Free Kick,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Marcos Javier Acuña,Julián Álvarez,69,27,2,"[83.1, 0.1]","[95.9, 10.1]",16.243153,0.663203,Low Pass,Throw-in,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Exequiel Alejandro Palacios,Julián Álvarez,69,30,2,"[90.4, 20.5]","[96.0, 22.6]",5.9808025,0.35877067,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,69,31,2,"[90.9, 26.8]","[87.2, 33.2]",7.392564,2.094976,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Lionel Andrés Messi Cuccittini,Exequiel Alejandro Palacios,69,34,2,"[87.4, 32.0]","[97.4, 21.0]",14.866069,-0.8329813,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Exequiel Alejandro Palacios,Marcos Javier Acuña,69,35,2,"[97.4, 21.0]","[106.6, 10.2]",14.187318,-0.8652282,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Marcos Javier Acuña,Nahuel Molina Lucero,69,36,2,"[106.6, 10.2]","[101.5, 49.2]",39.332047,1.7008277,Ground Pass,,,True,,,,,True,,3424d17c-9fc4-4cd3-bb30-9292c7e3a5d1,,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Julián Álvarez,71,16,2,"[7.0, 36.1]","[88.0, 18.6]",82.86887,-0.21277896,High Pass,Goal Kick,,,,,,Incomplete,,,,,From Goal Kick
3857289,Argentina,Marcos Javier Acuña,Rodrigo Javier De Paul,71,26,2,"[87.7, 22.8]","[81.9, 33.8]",12.435433,2.0560234,Low Pass,Recovery,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,71,29,2,"[78.7, 38.4]","[81.8, 68.6]",30.358688,1.4685056,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,71,33,2,"[83.9, 69.6]","[80.6, 61.5]",8.746428,-1.957672,Ground Pass,,,,,,,Incomplete,,,,,From Goal Kick
3857289,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,71,37,2,"[94.3, 75.6]","[90.9, 77.7]",3.9962482,2.5882983,Low Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,71,38,2,"[90.9, 77.7]","[105.7, 78.3]",14.812158,0.04051835,High Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,71,44,2,"[114.5, 77.7]","[101.2, 78.3]",13.313527,3.0965104,Ground Pass,,,,,,,,,,,,From Goal Kick
3857289,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,71,48,2,"[94.1, 76.3]","[93.1, 71.3]",5.0990195,-1.7681919,Ground Pass,,,,,,,Incomplete,,,,,From Goal Kick
3857289,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,71,52,2,"[76.0, 70.0]","[80.6, 63.3]",8.127115,-0.9691427,High Pass,Recovery,,,,,,,,,,,From Goal Kick
3857289,Argentina,Nahuel Molina Lucero,Enzo Fernandez,73,0,2,"[28.8, 80.0]","[22.2, 73.3]",9.404786,-2.3486757,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Enzo Fernandez,,73,1,2,"[23.4, 73.3]","[50.5, 52.1]",34.40712,-0.66384715,High Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Damián Emiliano Martínez,Julián Álvarez,73,31,2,"[12.3, 38.6]","[81.2, 15.8]",72.57445,-0.3195719,High Pass,,,,,,,Incomplete,,,,,Regular Play
3857289,Argentina,Exequiel Alejandro Palacios,Enzo Fernandez,73,59,2,"[63.3, 22.2]","[57.9, 26.3]",6.780118,2.4921918,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Enzo Fernandez,Cristian Gabriel Romero,74,2,2,"[48.8, 28.0]","[33.8, 42.0]",20.518284,2.3906636,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,74,4,2,"[33.8, 42.0]","[32.0, 63.3]",21.375921,1.6551031,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Nahuel Molina Lucero,74,7,2,"[26.5, 66.6]","[38.7, 77.0]",16.03122,0.7059199,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,74,9,2,"[31.7, 77.5]","[62.3, 77.5]",30.6,0.0,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,74,16,2,"[62.8, 77.1]","[70.8, 77.9]",8.039901,0.09966865,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nahuel Molina Lucero,Enzo Fernandez,74,19,2,"[68.6, 77.9]","[60.9, 71.0]",10.339246,-2.4109342,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,74,24,2,"[61.7, 66.4]","[69.2, 51.9]",16.324827,-1.0934509,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,75,37,2,"[32.4, 80.0]","[41.1, 76.0]",9.57549,-0.43094897,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Nahuel Molina Lucero,Julián Álvarez,75,52,2,"[38.4, 80.0]","[54.0, 64.6]",21.920767,-0.77894664,High Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Julián Álvarez,Exequiel Alejandro Palacios,75,53,2,"[54.0, 64.6]","[45.5, 50.5]",16.4639,-2.1132991,Ground Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Exequiel Alejandro Palacios,Enzo Fernandez,76,28,2,"[54.8, 25.6]","[51.1, 34.9]",10.008996,1.9494474,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Enzo Fernandez,Julián Álvarez,76,29,2,"[51.1, 34.9]","[84.5, 21.6]",35.95066,-0.3789568,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,76,34,2,"[115.5, 25.3]","[107.0, 34.3]",12.379418,2.3276308,Ground Pass,,,True,True,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,76,55,2,"[92.0, 22.1]","[96.7, 30.8]",9.888377,1.0754851,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,76,56,2,"[98.1, 31.4]","[120.0, 24.1]",23.084627,-0.32175055,Ground Pass,,,,,,,Out,,,,True,Regular Play
3857289,Argentina,Julián Álvarez,Enzo Fernandez,78,0,2,"[33.9, 58.5]","[40.2, 62.7]",7.5716577,0.5880026,Ground Pass,Recovery,,,,,,,,,,True,Regular Play
3857289,Argentina,Enzo Fernandez,Exequiel Alejandro Palacios,78,2,2,"[41.8, 62.5]","[44.7, 48.3]",14.493102,-1.3693413,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,78,41,2,"[49.0, 56.3]","[46.0, 74.4]",18.346935,1.7350489,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Nahuel Molina Lucero,78,43,2,"[46.0, 74.4]","[61.9, 78.3]",16.371317,0.24053425,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nahuel Molina Lucero,Enzo Fernandez,78,45,2,"[59.0, 75.5]","[58.2, 72.0]",3.5902646,-1.7955076,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,78,46,2,"[58.2, 72.0]","[45.5, 74.8]",13.004999,2.9245918,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,,78,50,2,"[34.1, 77.7]","[73.6, 74.6]",39.62146,-0.07832047,High Pass,,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Lionel Andrés Messi Cuccittini,78,54,2,"[43.7, 71.3]","[76.9, 64.2]",33.9507,-0.2106819,High Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Enzo Fernandez,Julián Álvarez,78,58,2,"[58.1, 62.7]","[78.4, 62.2]",20.306156,-0.024625562,Low Pass,Recovery,,,,,,,,,,True,From Free Kick
3857289,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,79,0,2,"[80.4, 65.2]","[83.9, 68.1]",4.545327,0.69192135,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,79,33,2,"[82.6, 68.7]","[69.2, 73.0]",14.073024,2.8310776,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,79,35,2,"[66.1, 73.6]","[44.9, 53.0]",29.560108,-2.3705475,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,79,39,2,"[38.6, 43.1]","[13.5, 40.0]",25.29071,-3.018709,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Damián Emiliano Martínez,Julián Álvarez,79,43,2,"[14.0, 48.3]","[84.1, 49.3]",70.10713,0.0142643675,High Pass,,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Damián Emiliano Martínez,,81,48,2,"[17.6, 46.7]","[96.3, 72.6]",82.85228,0.31793377,High Pass,,,,,,,Incomplete,,,,,From Keeper
3857289,Argentina,Enzo Fernandez,Exequiel Alejandro Palacios,82,2,2,"[70.6, 29.8]","[78.2, 26.9]",8.134495,-0.364526,Low Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Marcos Javier Acuña,Exequiel Alejandro Palacios,82,42,2,"[18.8, 0.1]","[39.2, 3.5]",20.681393,0.16514868,High Pass,Throw-in,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,82,50,2,"[18.8, 53.9]","[70.6, 27.1]",58.32221,-0.4774504,High Pass,,,,,,,Incomplete,,,,,Regular Play
3857289,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,82,57,2,"[50.0, 46.1]","[67.4, 74.2]",33.05102,1.0163664,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Nahuel Molina Lucero,Julián Álvarez,83,32,2,"[83.1, 80.0]","[105.3, 76.4]",22.489998,-0.16076274,High Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Julián Álvarez,Rodrigo Javier De Paul,83,37,2,"[102.2, 76.6]","[104.0, 71.3]",5.5973206,-1.2433962,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Exequiel Alejandro Palacios,Lionel Andrés Messi Cuccittini,85,2,2,"[19.3, 47.9]","[38.6, 64.5]",25.456825,0.71033055,Low Pass,Recovery,,,,,,,,,,,Regular Play
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,85,5,2,"[48.0, 60.3]","[70.7, 30.7]",37.302143,-0.9165718,Ground Pass,,,,,,,,,,,True,Regular Play
3857289,Argentina,Marcos Javier Acuña,Julián Álvarez,85,44,2,"[90.1, 0.1]","[89.4, 16.8]",16.714664,1.612688,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3857289,Argentina,Julián Álvarez,Nahuel Molina Lucero,85,46,2,"[89.4, 17.5]","[72.4, 60.9]",46.61073,1.9441315,High Pass,,,,,True,,,,,,,From Throw In
3857289,Argentina,Nahuel Molina Lucero,Nicolás Hernán Otamendi,85,51,2,"[75.3, 61.4]","[65.3, 56.7]",11.049435,-2.702232,Ground Pass,,,,,,,,,,,True,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Lisandro Martínez,85,53,2,"[65.3, 56.7]","[67.4, 32.0]",24.78911,-1.48598,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Lisandro Martínez,Marcos Javier Acuña,85,55,2,"[71.6, 23.9]","[91.0, 3.1]",28.442924,-0.82021,Ground Pass,,,,,,,,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,86,34,2,"[120.0, 0.1]","[110.9, 7.8]",11.92057,2.4393358,Ground Pass,Corner,,,,,,,,,,,From Corner
3857289,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,86,36,2,"[108.9, 8.8]","[100.7, 17.3]",11.810589,2.3382323,Ground Pass,,,,,,,,,True,faf9b06c-ec39-4b93-bf90-ae0154ce07ff,,From Corner
3857289,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,89,24,2,"[35.4, 76.0]","[88.8, 74.8]",53.413483,-0.02246813,High Pass,Free Kick,,,,,,Unknown,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,90,0,2,"[91.6, 74.8]","[90.1, 76.2]",2.0518284,2.3906636,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3857289,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,90,1,2,"[90.1, 76.2]","[88.4, 75.5]",1.8384776,-2.7509856,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Hernán Otamendi,90,2,2,"[87.7, 75.5]","[68.3, 74.8]",19.412624,-3.1055257,Ground Pass,,,,,,,,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,90,4,2,"[63.5, 72.6]","[48.2, 54.1]",24.007082,-2.2618012,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,90,7,2,"[44.5, 52.6]","[10.2, 40.2]",36.47259,-2.7946956,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,90,9,2,"[10.7, 40.6]","[25.4, 73.8]",36.308815,1.1539702,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,90,13,2,"[18.8, 74.6]","[26.8, 69.8]",9.329523,-0.5404195,Ground Pass,,,,,,,,,,,,From Free Kick
3857289,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,90,17,2,"[31.9, 76.9]","[45.1, 76.4]",13.209466,-0.037860688,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,92,51,2,"[43.3, 65.8]","[63.9, 62.7]",20.831947,-0.14936467,High Pass,Recovery,,,,,,Incomplete,,,,True,From Throw In
3857289,Argentina,Enzo Fernandez,,92,59,2,"[43.7, 58.5]","[79.5, 42.0]",39.41941,-0.43187624,High Pass,Recovery,,,,,,Incomplete,,,,True,From Throw In
3857289,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,94,46,2,"[14.0, 51.6]","[31.2, 78.3]",31.76051,0.9985129,Low Pass,Interception,,,,,,,,,,,From Throw In
3857289,Argentina,Rodrigo Javier De Paul,,94,50,2,"[31.4, 77.3]","[87.7, 50.1]",62.526234,-0.4500576,High Pass,,,,,,,Incomplete,,,,,From Throw In
3857289,Argentina,Exequiel Alejandro Palacios,Enzo Fernandez,95,20,2,"[22.6, 61.2]","[22.6, 52.8]",8.4,-1.5707964,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,95,21,2,"[24.3, 53.4]","[33.3, 47.5]",10.761505,-0.5802708,Ground Pass,,,,,,,,,,,,Regular Play
3857289,Argentina,Damián Emiliano Martínez,Julián Álvarez,96,11,2,"[39.4, 55.2]","[97.4, 12.0]",72.3204,-0.64018255,High Pass,Free Kick,,,,True,,Incomplete,,,,,From Free Kick
3857289,Argentina,Lisandro Martínez,Marcos Javier Acuña,96,17,2,"[82.4, 22.1]","[101.0, 6.7]",24.147879,-0.69155693,High Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3857289,Argentina,Enzo Fernandez,Marcos Javier Acuña,96,21,2,"[92.8, 14.9]","[97.7, 7.5]",8.875246,-0.9859187,Ground Pass,Recovery,,,,,,,,,,,From Free Kick
