match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3942752,Spain,Daniel Olmo Carvajal,José Ignacio Fernández Iglesias,74,16,2,"[77.1, 35.2]","[70.7, 61.7]",27.261879,1.807768,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Daniel Vivian Moreno,74,18,2,"[70.5, 61.7]","[58.0, 52.2]",15.700318,-2.491722,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Vivian Moreno,Unai Simón Mendibil,74,20,2,"[56.7, 54.6]","[28.4, 41.3]",31.269474,-2.7022607,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Unai Simón Mendibil,Aymeric Laporte,74,24,2,"[28.4, 41.5]","[36.5, 30.0]",14.066272,-0.9571583,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Unai Simón Mendibil,74,29,2,"[36.8, 28.1]","[18.6, 38.3]",20.863365,2.6307697,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Unai Simón Mendibil,Daniel Vivian Moreno,74,32,2,"[18.6, 39.1]","[32.1, 61.1]",25.81182,1.0204104,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Vivian Moreno,Lamine Yamal Nasraoui Ebana,74,37,2,"[40.2, 62.4]","[79.6, 55.3]",40.03461,-0.1782896,High Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,75,3,2,"[8.8, 35.8]","[16.2, 30.0]",9.402127,-0.6647745,Low Pass,Recovery,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Unai Simón Mendibil,76,10,2,"[7.0, 33.4]","[3.3, 42.1]",9.4541,1.9729103,Ground Pass,Goal Kick,,,,,,,,,,From Goal Kick
3942752,Spain,Unai Simón Mendibil,Mikel Oyarzabal Ugarte,76,13,2,"[8.4, 42.1]","[64.7, 26.9]",58.315777,-0.26369527,High Pass,,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,Mikel Merino Zazón,Rodrigo Hernández Cascante,76,25,2,"[72.5, 14.8]","[62.4, 28.9]",17.344164,2.1923864,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,76,28,2,"[62.2, 33.6]","[67.5, 44.0]",11.672618,1.099486,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Daniel Vivian Moreno,76,28,2,"[67.5, 44.0]","[51.5, 50.6]",17.307802,2.7503572,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Daniel Vivian Moreno,José Ignacio Fernández Iglesias,76,30,2,"[50.5, 53.5]","[58.2, 69.2]",17.486567,1.1148212,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,José Ignacio Fernández Iglesias,Fabián Ruiz Peña,76,33,2,"[58.8, 71.4]","[63.8, 64.8]",8.280097,-0.9224643,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Daniel Vivian Moreno,76,37,2,"[49.5, 66.4]","[34.5, 66.0]",15.005332,-3.1149323,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Daniel Vivian Moreno,Unai Simón Mendibil,76,40,2,"[34.5, 66.0]","[14.4, 44.5]",29.432295,-2.3225534,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Unai Simón Mendibil,Fabián Ruiz Peña,76,43,2,"[14.4, 44.5]","[28.6, 45.5]",14.2351675,0.070306465,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Unai Simón Mendibil,76,45,2,"[28.6, 45.5]","[10.6, 39.1]",19.103926,-2.799977,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Unai Simón Mendibil,Marc Cucurella Saseta,76,48,2,"[10.9, 37.8]","[22.4, 23.1]",18.663868,-0.9069336,High Pass,,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,Unai Simón Mendibil,Mikel Merino Zazón,77,20,2,"[7.0, 34.6]","[78.8, 9.2]",76.160355,-0.34002095,High Pass,Goal Kick,,,,,,,,,,From Goal Kick
3942752,Spain,Mikel Merino Zazón,Nicholas Williams Arthuer,77,23,2,"[78.8, 9.2]","[92.0, 13.4]",13.852076,0.30805278,High Pass,,,,,,,,,,True,From Goal Kick
3942752,Spain,Nicholas Williams Arthuer,Mikel Oyarzabal Ugarte,77,25,2,"[91.7, 11.7]","[102.8, 16.0]",11.903781,0.36958638,High Pass,,,,,,,,,,True,From Goal Kick
3942752,Spain,Mikel Oyarzabal Ugarte,Nicholas Williams Arthuer,77,26,2,"[102.8, 16.0]","[102.8, 17.6]",1.6,1.5707964,Low Pass,,,,,,Incomplete,,,,True,From Goal Kick
3942752,Spain,Daniel Vivian Moreno,,77,53,2,"[10.0, 78.1]","[11.8, 77.5]",1.8973666,-0.32175055,Low Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Mikel Merino Zazón,78,40,2,"[9.1, 80.0]","[30.6, 77.0]",21.708294,-0.13863973,High Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Mikel Merino Zazón,Rodrigo Hernández Cascante,78,42,2,"[31.7, 76.7]","[27.9, 73.0]",5.3037724,-2.369527,Low Pass,,,,,,,,,,True,From Throw In
3942752,Spain,Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,78,45,2,"[34.8, 74.5]","[45.7, 74.8]",10.904128,0.027515989,Ground Pass,,,,,,,,,,True,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Mikel Merino Zazón,79,8,2,"[44.1, 69.2]","[65.8, 62.3]",22.770596,-0.30786255,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3942752,Spain,Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,79,11,2,"[66.5, 67.9]","[66.1, 76.5]",8.609298,1.6172744,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Lamine Yamal Nasraoui Ebana,Mikel Oyarzabal Ugarte,79,13,2,"[70.1, 77.7]","[80.6, 59.3]",21.185137,-1.0522357,Low Pass,,,,,,Incomplete,,,,,From Free Kick
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,80,6,2,"[8.6, 59.5]","[22.8, 59.9]",14.205632,0.028161567,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Mikel Oyarzabal Ugarte,80,11,2,"[43.0, 53.0]","[50.5, 14.6]",39.12557,-1.377912,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Oyarzabal Ugarte,Rodrigo Hernández Cascante,80,17,2,"[48.7, 23.4]","[50.7, 33.8]",10.590562,1.380808,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Mikel Merino Zazón,80,19,2,"[56.7, 39.3]","[57.0, 47.1]",7.805767,1.5323538,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Daniel Vivian Moreno,80,20,2,"[57.0, 47.1]","[41.4, 48.2]",15.638734,3.0711963,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Vivian Moreno,José Ignacio Fernández Iglesias,80,23,2,"[42.2, 49.4]","[44.3, 71.7]",22.39866,1.4769028,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Mikel Merino Zazón,80,25,2,"[44.3, 71.7]","[48.5, 54.9]",17.317043,-1.3258177,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Aymeric Laporte,80,28,2,"[48.5, 54.9]","[35.1, 22.1]",35.431625,-1.9586401,Low Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Fabián Ruiz Peña,80,33,2,"[43.0, 19.9]","[51.1, 18.0]",8.319856,-0.23040244,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,80,35,2,"[51.1, 18.0]","[48.9, 4.8]",13.382077,-1.735945,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Rodrigo Hernández Cascante,80,36,2,"[48.9, 5.0]","[48.3, 29.1]",24.107468,1.5956875,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,80,42,2,"[65.1, 29.2]","[68.5, 13.8]",15.770859,-1.3535029,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,80,45,2,"[69.1, 13.8]","[64.5, 29.2]",16.072336,1.8610612,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Mikel Merino Zazón,80,47,2,"[64.2, 30.9]","[82.2, 54.0]",29.284979,0.90885466,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,80,50,2,"[93.5, 60.1]","[99.9, 73.4]",14.759743,1.1222991,Ground Pass,,,,,,,True,,aefc04ac-5dee-4a13-a817-76b8bb52b3a1,,Regular Play
3942752,Spain,Aymeric Laporte,Unai Simón Mendibil,81,35,2,"[35.7, 28.3]","[10.4, 45.8]",30.76264,2.5364592,Low Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,Unai Simón Mendibil,Mikel Merino Zazón,81,55,2,"[13.1, 42.7]","[44.6, 58.9]",35.421604,0.47501075,High Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Mikel Oyarzabal Ugarte,81,57,2,"[44.6, 58.9]","[62.5, 58.6]",17.902514,-0.016758207,High Pass,,,,,,,,,,,Regular Play
3942752,Spain,Unai Simón Mendibil,Lamine Yamal Nasraoui Ebana,84,54,2,"[39.4, 37.6]","[120.0, 77.1]",89.75862,0.4556757,High Pass,Free Kick,,,,,Out,,,,,From Free Kick
3942752,Spain,Unai Simón Mendibil,Lamine Yamal Nasraoui Ebana,86,3,2,"[6.3, 46.4]","[71.5, 80.0]",73.34848,0.47584212,High Pass,Goal Kick,,,,,Out,,,,,From Goal Kick
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,86,28,2,"[21.7, 15.8]","[30.1, 13.6]",8.683317,-0.25615138,Ground Pass,Interception,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Rodrigo Hernández Cascante,86,29,2,"[30.1, 13.6]","[35.5, 21.7]",9.734988,0.98279375,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,86,30,2,"[35.5, 21.7]","[39.2, 15.2]",7.479305,-1.0533086,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Daniel Vivian Moreno,86,32,2,"[37.9, 16.8]","[26.2, 31.4]",18.709623,2.246372,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Vivian Moreno,Mikel Oyarzabal Ugarte,86,34,2,"[26.0, 32.7]","[78.8, 49.6]",55.438705,0.30977166,High Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Mikel Oyarzabal Ugarte,86,38,2,"[67.8, 39.3]","[80.6, 52.2]",18.172781,0.7892892,Ground Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,87,26,2,"[34.6, 0.1]","[42.8, 9.5]",12.473973,0.8534746,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,87,27,2,"[42.8, 9.5]","[40.2, 0.8]",9.080198,-1.8611983,Low Pass,,,,,,Out,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Mikel Oyarzabal Ugarte,88,3,2,"[12.9, 34.0]","[36.5, 28.9]",24.144772,-0.21282893,High Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,Mikel Oyarzabal Ugarte,Mikel Merino Zazón,88,5,2,"[36.3, 28.9]","[34.5, 35.4]",6.7446275,1.8409495,Low Pass,,,,,,,,,,,Regular Play
3942752,Spain,Mikel Merino Zazón,Mikel Oyarzabal Ugarte,88,6,2,"[35.1, 35.2]","[35.5, 34.0]",1.264911,-1.2490457,Ground Pass,,,,,,Incomplete,,,,True,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,88,11,2,"[52.1, 40.7]","[59.8, 18.8]",23.21422,-1.2326984,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,88,14,2,"[61.8, 18.1]","[76.2, 3.7]",20.364676,-0.7853982,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,88,17,2,"[75.8, 4.3]","[70.1, 15.2]",12.300406,2.0526237,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Aymeric Laporte,88,21,2,"[66.7, 24.5]","[44.3, 25.4]",22.418074,3.1014357,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Fabián Ruiz Peña,88,24,2,"[44.3, 25.4]","[56.1, 24.9]",11.810589,-0.04234755,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,88,26,2,"[50.9, 24.5]","[57.8, 5.3]",20.402206,-1.2257942,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,89,2,2,"[64.3, 11.0]","[70.1, 26.3]",16.362457,1.2084491,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3942752,Spain,Rodrigo Hernández Cascante,Mikel Oyarzabal Ugarte,89,6,2,"[69.7, 28.7]","[81.3, 37.6]",14.620875,0.6544446,Ground Pass,,,,,,,,,,True,From Free Kick
3942752,Spain,Mikel Oyarzabal Ugarte,Nicholas Williams Arthuer,89,9,2,"[86.3, 28.9]","[92.8, 7.5]",22.365376,-1.2759135,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Nicholas Williams Arthuer,Mikel Merino Zazón,89,13,2,"[99.2, 13.4]","[111.4, 38.0]",27.45906,1.110406,High Pass,,,True,,,Incomplete,,,,,From Free Kick
3942752,Spain,Nicholas Williams Arthuer,Rodrigo Hernández Cascante,89,16,2,"[101.7, 29.2]","[93.7, 32.0]",8.475848,2.8049178,Ground Pass,Recovery,,,,,,,,,,From Free Kick
3942752,Spain,Rodrigo Hernández Cascante,Mikel Merino Zazón,89,21,2,"[79.3, 34.2]","[87.1, 45.1]",13.4033575,0.94967955,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Mikel Merino Zazón,Mikel Oyarzabal Ugarte,89,25,2,"[88.1, 46.7]","[99.5, 27.2]",22.587828,-1.0417658,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Mikel Oyarzabal Ugarte,Marc Cucurella Saseta,89,27,2,"[101.7, 27.1]","[113.4, 22.7]",12.5,-0.359707,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,89,28,2,"[113.8, 22.7]","[114.8, 26.1]",3.544009,1.2847449,Ground Pass,,,,,,Incomplete,,,,,From Free Kick
3942752,Spain,Nicholas Williams Arthuer,,90,1,2,"[120.0, 0.1]","[117.5, 34.5]",34.490723,1.6433432,High Pass,Corner,Inswinging,,,,Incomplete,,,,,From Corner
3942752,Spain,Unai Simón Mendibil,Mikel Merino Zazón,91,40,2,"[7.0, 42.7]","[75.8, 61.3]",71.26991,0.26403695,High Pass,Goal Kick,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Mikel Merino Zazón,91,44,2,"[62.9, 51.2]","[71.3, 49.8]",8.515867,-0.16514868,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Mikel Merino Zazón,Rodrigo Hernández Cascante,91,46,2,"[72.2, 50.2]","[65.1, 54.6]",8.352844,2.5868003,Ground Pass,,,,,,,,,,True,From Goal Kick
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,91,47,2,"[65.1, 54.4]","[63.6, 47.5]",7.0611615,-1.784857,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Mikel Merino Zazón,91,49,2,"[63.2, 42.5]","[77.4, 40.0]",14.418391,-0.17427044,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Mikel Merino Zazón,Nicholas Williams Arthuer,91,51,2,"[85.9, 38.2]","[106.5, 13.0]",32.548424,-0.8854992,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,91,57,2,"[106.8, 12.3]","[93.2, 12.1]",13.601471,-3.1268878,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,91,59,2,"[92.8, 12.1]","[99.7, 4.5]",10.264989,-0.8336366,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Nicholas Williams Arthuer,Rodrigo Hernández Cascante,92,2,2,"[90.6, 3.7]","[78.8, 17.8]",18.386137,2.2676237,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,92,5,2,"[77.4, 19.4]","[115.6, 34.4]",41.039494,0.3741716,High Pass,,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,José Ignacio Fernández Iglesias,Martín Zubimendi Ibáñez,93,31,2,"[62.7, 80.0]","[61.6, 71.9]",8.17435,-1.7057731,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,93,36,2,"[56.5, 71.9]","[49.5, 48.4]",24.5204,-1.8603,Ground Pass,,,,,,,,,,True,From Throw In
3942752,Spain,Aymeric Laporte,Fabián Ruiz Peña,93,38,2,"[49.5, 48.0]","[58.0, 46.2]",8.6884985,-0.20868176,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,93,41,2,"[64.7, 36.5]","[68.5, 12.8]",24.002708,-1.411812,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Mikel Oyarzabal Ugarte,93,44,2,"[69.3, 10.8]","[106.5, 9.9]",37.210884,-0.02418883,High Pass,,,,,,,,,,,From Throw In
3942752,Spain,Mikel Oyarzabal Ugarte,Mikel Merino Zazón,93,50,2,"[104.1, 6.1]","[103.3, 14.8]",8.736704,1.6624925,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Mikel Merino Zazón,Fabián Ruiz Peña,93,51,2,"[103.3, 14.8]","[83.5, 10.3]",20.304926,-2.918116,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,93,53,2,"[83.3, 10.3]","[78.6, 21.7]",12.330855,1.9618444,Ground Pass,,,,,,,,,,True,From Throw In
3942752,Spain,Rodrigo Hernández Cascante,Martín Zubimendi Ibáñez,93,55,2,"[77.4, 21.7]","[70.3, 35.4]",15.43049,2.0489357,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Martín Zubimendi Ibáñez,José Ignacio Fernández Iglesias,93,57,2,"[76.6, 38.3]","[79.1, 56.9]",18.76726,1.4371885,Ground Pass,,,,,,,,,,True,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Martín Zubimendi Ibáñez,94,0,2,"[84.2, 59.3]","[78.4, 54.9]",7.28011,-2.492597,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Martín Zubimendi Ibáñez,Daniel Vivian Moreno,94,2,2,"[76.0, 55.7]","[54.7, 62.6]",22.38973,2.8283165,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Daniel Vivian Moreno,Unai Simón Mendibil,94,4,2,"[49.9, 69.7]","[21.7, 51.8]",33.40135,-2.5760117,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Unai Simón Mendibil,Marc Cucurella Saseta,94,8,2,"[22.0, 49.8]","[51.5, 6.5]",52.394085,-0.9727358,High Pass,,,,,True,Incomplete,,,,,From Throw In
3942752,Spain,Daniel Vivian Moreno,Mikel Oyarzabal Ugarte,94,15,2,"[22.2, 33.2]","[48.3, 5.3]",38.204975,-0.81871915,Low Pass,Interception,,,,,,,,,,From Throw In
3942752,Spain,Unai Simón Mendibil,Mikel Merino Zazón,95,11,2,"[7.0, 40.7]","[74.0, 5.1]",75.87068,-0.4884067,High Pass,Goal Kick,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,Mikel Oyarzabal Ugarte,95,41,2,"[84.2, 4.5]","[99.0, 10.3]",15.895911,0.37349716,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3942752,Spain,Mikel Oyarzabal Ugarte,Ferrán Torres García,95,42,2,"[99.0, 10.3]","[110.6, 5.7]",12.478782,-0.3775302,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Ferrán Torres García,Fabián Ruiz Peña,95,48,2,"[111.2, 4.3]","[109.2, 2.8]",2.5,-2.4980915,Ground Pass,,,,,,,,,,True,From Free Kick
3942752,Spain,Fabián Ruiz Peña,Mikel Oyarzabal Ugarte,95,49,2,"[109.2, 2.8]","[103.9, 10.8]",9.596354,2.1559088,Ground Pass,,,,,,,,,,,From Free Kick
3942752,Spain,Mikel Oyarzabal Ugarte,Ferrán Torres García,95,51,2,"[103.5, 11.0]","[110.3, 10.1]",6.8593,-0.13158815,Ground Pass,,,,,,,,,,True,From Free Kick
