match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_through_ball,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,64,17,2,"[36.2, 35.3]","[58.3, 52.0]",27.70018,0.6471112,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Daniel Carvajal Ramos,64,18,2,"[58.3, 52.0]","[49.8, 76.4]",25.83815,1.9060099,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Pedro González López,64,21,2,"[52.4, 75.7]","[56.7, 66.0]",10.610373,-1.1535289,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Robin Aime Robert Le Normand,64,24,2,"[56.5, 66.3]","[34.6, 65.4]",21.918486,-3.10052,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,64,27,2,"[33.1, 65.7]","[34.0, 23.8]",41.909664,-1.5493199,Ground Pass,,,,,True,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,64,31,2,"[34.0, 23.8]","[42.6, 11.7]",14.844865,-0.9528961,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Álvaro Borja Morata Martín,64,34,2,"[51.4, 19.1]","[71.9, 25.0]",21.332136,0.28023142,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Álvaro Borja Morata Martín,Fabián Ruiz Peña,64,40,2,"[97.8, 31.2]","[100.1, 42.9]",11.923925,1.3766903,Low Pass,,,,,,,Incomplete,,,True,From Free Kick
3930172,Spain,Marc Cucurella Saseta,Daniel Carvajal Ramos,64,44,2,"[85.1, 37.3]","[84.4, 46.2]",8.927485,1.6492864,Ground Pass,Recovery,,,,,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,64,45,2,"[84.4, 46.2]","[74.4, 35.5]",14.645477,-2.322391,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,64,46,2,"[75.0, 35.3]","[77.1, 32.7]",3.342155,-0.8913825,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,64,49,2,"[77.6, 32.0]","[92.9, 6.2]",29.9955,-1.0355226,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,64,52,2,"[92.9, 6.2]","[79.3, 14.6]",15.984993,2.5882983,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,64,55,2,"[75.6, 12.6]","[80.5, 27.5]",15.685024,1.253078,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Daniel Carvajal Ramos,64,57,2,"[78.1, 29.3]","[80.8, 74.9]",45.679863,1.5116549,Low Pass,,,,,True,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Robin Aime Robert Le Normand,65,0,2,"[80.7, 74.9]","[62.9, 56.3]",25.744902,-2.33422,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,65,3,2,"[53.8, 56.2]","[52.9, 25.3]",30.913103,-1.5999143,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,65,6,2,"[50.6, 25.2]","[56.1, 18.0]",9.060353,-0.91846544,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,65,10,2,"[55.1, 11.9]","[55.9, 24.6]",12.725172,1.5078874,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,65,16,2,"[63.3, 7.4]","[50.3, 4.3]",13.364505,-2.907503,Ground Pass,,,,,,,Incomplete,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Álvaro Borja Morata Martín,66,4,2,"[35.4, 56.3]","[48.3, 49.1]",14.773287,-0.5090709,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,67,0,2,"[9.5, 35.9]","[16.5, 13.8]",23.182106,-1.2640514,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Nicholas Williams Arthuer,67,4,2,"[20.6, 12.9]","[55.9, 17.5]",35.598454,0.12958142,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Rodrigo Hernández Cascante,67,7,2,"[48.3, 20.3]","[37.4, 31.4]",15.556992,2.3471038,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,67,10,2,"[39.1, 39.6]","[55.5, 45.1]",17.297688,0.32357872,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Pedro González López,Nicholas Williams Arthuer,67,12,2,"[57.1, 44.1]","[98.8, 9.7]",54.05784,-0.6897644,High Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,67,43,2,"[84.2, 0.1]","[82.0, 21.1]",21.114923,1.6751775,Low Pass,Throw-in,,,,,,,,,,From Throw In
3930172,Spain,Fabián Ruiz Peña,Robin Aime Robert Le Normand,67,47,2,"[81.6, 19.7]","[45.4, 33.3]",38.670403,2.7822165,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,67,51,2,"[48.3, 48.2]","[56.9, 68.3]",21.862526,1.1665051,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,67,53,2,"[56.3, 73.9]","[70.7, 76.9]",14.709181,0.20539539,Ground Pass,,,,,,,Incomplete,,,,From Throw In
3930172,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,68,0,2,"[42.3, 73.7]","[44.6, 74.3]",2.376973,0.2551824,Low Pass,Recovery,,,,,,Incomplete,,,True,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,69,36,2,"[20.4, 53.1]","[24.3, 51.7]",4.14367,-0.34464732,Low Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,69,37,2,"[23.9, 52.3]","[26.1, 56.3]",4.565085,1.0679531,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,69,38,2,"[26.2, 56.3]","[36.4, 70.0]",17.080105,0.93080807,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,69,43,2,"[44.6, 78.2]","[28.0, 73.3]",17.30809,-2.854563,Ground Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Fabián Ruiz Peña,69,44,2,"[28.0, 73.7]","[36.2, 68.3]",9.81835,-0.58235294,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,69,47,2,"[38.9, 65.4]","[41.4, 52.8]",12.845622,-1.3749275,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,69,49,2,"[41.4, 52.0]","[51.0, 26.5]",27.247202,-1.210737,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,69,52,2,"[62.7, 22.9]","[83.8, 8.0]",25.830603,-0.614849,Ground Pass,,,,,,,,True,347ffcff-6ba3-4a09-af36-75d9e77fe16a,,Regular Play
3930172,Spain,Unai Simón Mendibil,Álvaro Borja Morata Martín,74,5,2,"[6.4, 48.4]","[77.6, 55.2]",71.52398,0.09521682,High Pass,Goal Kick,,,,,,Incomplete,,,,From Goal Kick
3930172,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,74,10,2,"[65.6, 52.6]","[70.7, 19.7]",33.292942,-1.4170052,High Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Marc Cucurella Saseta,Aymeric Laporte,74,16,2,"[85.0, 9.2]","[61.8, 15.6]",24.066574,2.872425,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,74,19,2,"[61.8, 15.6]","[64.9, 27.7]",12.490797,1.3199925,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Rodrigo Hernández Cascante,Alejandro Baena Rodríguez,74,20,2,"[64.9, 27.7]","[76.5, 32.0]",12.371338,0.3549864,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Alejandro Baena Rodríguez,Fabián Ruiz Peña,74,22,2,"[73.0, 30.8]","[73.0, 16.9]",13.9,-1.5707964,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,74,23,2,"[73.0, 16.9]","[58.1, 20.7]",15.376931,2.8918822,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Daniel Carvajal Ramos,74,27,2,"[63.9, 19.5]","[77.1, 78.2]",60.165855,1.3496035,High Pass,,,,,True,,,,,,From Goal Kick
3930172,Spain,Daniel Carvajal Ramos,Robin Aime Robert Le Normand,74,37,2,"[48.6, 53.1]","[38.3, 56.2]",10.756393,2.8492453,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,74,39,2,"[38.3, 56.2]","[35.6, 21.7]",34.60549,-1.648898,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Marc Cucurella Saseta,74,42,2,"[37.0, 19.7]","[47.9, 5.3]",18.060177,-0.92286557,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,74,44,2,"[54.3, 3.3]","[69.0, 12.9]",17.55705,0.57852423,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,75,59,2,"[111.5, 15.0]","[98.8, 26.9]",17.404022,2.3887033,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,76,3,2,"[91.4, 24.6]","[105.2, 10.9]",19.445564,-0.7817618,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,76,8,2,"[109.9, 12.9]","[94.7, 8.3]",15.880806,-2.8477232,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,76,10,2,"[92.6, 8.8]","[92.0, 16.0]",7.2249565,1.6539376,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,76,11,2,"[92.0, 16.2]","[95.1, 6.8]",9.89798,-1.2522407,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,76,12,2,"[95.3, 5.4]","[104.6, 6.5]",9.364828,0.11773258,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,76,17,2,"[111.5, 3.9]","[99.2, 5.4]",12.391126,3.0202405,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Aymeric Laporte,76,21,2,"[97.8, 5.7]","[69.9, 10.3]",28.276669,2.9781883,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Robin Aime Robert Le Normand,76,24,2,"[69.9, 11.9]","[64.7, 49.0]",37.462646,1.710051,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,76,28,2,"[70.5, 57.5]","[86.3, 76.1]",24.404917,0.86661446,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Ferrán Torres García,76,31,2,"[87.5, 75.1]","[100.0, 77.0]",12.643576,0.15084536,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Ferrán Torres García,Álvaro Borja Morata Martín,76,33,2,"[106.6, 76.4]","[114.8, 40.4]",36.92208,-1.3468395,Low Pass,,,True,,,,Unknown,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Ferrán Torres García,78,46,2,"[33.4, 3.1]","[74.2, 19.7]",44.047703,0.3864085,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Ferrán Torres García,Rodrigo Hernández Cascante,80,4,2,"[55.3, 78.4]","[49.2, 74.9]",7.03278,-2.620683,Ground Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Alejandro Baena Rodríguez,80,6,2,"[55.5, 72.7]","[63.5, 58.9]",15.951176,-1.0454295,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Alejandro Baena Rodríguez,Ayoze Pérez Gutiérrez,80,10,2,"[90.2, 45.4]","[103.3, 26.9]",22.66848,-0.9546494,Ground Pass,,,,,,,,True,29689730-97a9-4ffa-bdb0-17aa0dc10d73,,Regular Play
3930172,Spain,Alejandro Baena Rodríguez,Ferrán Torres García,80,37,2,"[120.0, 0.1]","[108.9, 12.1]",16.34656,2.317253,Ground Pass,Corner,,,,,,,,,,From Corner
3930172,Spain,Ferrán Torres García,Aymeric Laporte,80,40,2,"[108.9, 12.1]","[113.5, 46.0]",34.21067,1.4359268,High Pass,,,True,,,,,True,c79eaac7-72b7-48ab-a1c2-a5ef4c2b9f5c,,From Corner
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,82,0,2,"[8.5, 39.2]","[21.9, 12.6]",29.78456,-1.1041458,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,82,4,2,"[25.9, 12.9]","[30.4, 30.4]",18.069311,1.3191063,Ground Pass,,,,,,,,,,True,From Keeper
3930172,Spain,Rodrigo Hernández Cascante,Unai Simón Mendibil,82,5,2,"[30.4, 30.4]","[8.5, 33.3]",22.091175,3.0099385,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Unai Simón Mendibil,Rodrigo Hernández Cascante,82,11,2,"[10.3, 47.4]","[21.2, 49.9]",11.1830225,0.22545837,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,82,13,2,"[19.3, 42.7]","[29.1, 28.4]",17.3358,-0.9699944,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,82,14,2,"[29.1, 28.4]","[21.3, 7.8]",22.027256,-1.9327551,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Aymeric Laporte,Marc Cucurella Saseta,82,16,2,"[21.3, 7.8]","[34.6, 5.3]",13.532923,-0.18580188,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Unai Simón Mendibil,Marc Cucurella Saseta,86,0,2,"[6.0, 44.5]","[23.5, 11.7]",37.17647,-1.0806807,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Marc Cucurella Saseta,Aymeric Laporte,86,5,2,"[43.6, 7.4]","[20.2, 10.9]",23.660305,2.9931207,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Aymeric Laporte,Unai Simón Mendibil,86,8,2,"[18.4, 11.5]","[9.8, 38.1]",27.955679,1.8834974,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Unai Simón Mendibil,Robin Aime Robert Le Normand,86,10,2,"[9.5, 39.0]","[14.7, 60.5]",22.1199,1.333493,Ground Pass,,,,,,,,,,True,From Keeper
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,86,15,2,"[23.5, 68.1]","[35.0, 77.8]",15.0446005,0.70069563,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Daniel Carvajal Ramos,Alejandro Baena Rodríguez,86,16,2,"[35.0, 77.8]","[45.7, 73.9]",11.388591,-0.3495212,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Alejandro Baena Rodríguez,Ferrán Torres García,86,17,2,"[45.7, 73.9]","[55.7, 75.8]",10.1789,0.18776195,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Ferrán Torres García,Alejandro Baena Rodríguez,86,18,2,"[55.9, 76.3]","[50.0, 74.5]",6.168468,-2.8454776,Ground Pass,,,,,,,,,,,From Keeper
3930172,Spain,Unai Simón Mendibil,Ferrán Torres García,88,28,2,"[42.3, 49.0]","[90.6, 77.5]",56.081547,0.53308016,High Pass,Free Kick,,,,,,Incomplete,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Ferrán Torres García,89,29,2,"[29.6, 62.0]","[35.6, 70.2]",10.160708,0.9391057,Low Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Ferrán Torres García,Daniel Carvajal Ramos,89,31,2,"[33.3, 68.3]","[26.7, 74.9]",9.33381,2.3561945,Low Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,89,32,2,"[28.0, 74.9]","[54.3, 73.9]",26.319004,-0.038004506,Ground Pass,,,,,,,Incomplete,,,,Regular Play
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,90,27,2,"[6.9, 47.4]","[54.1, 50.2]",47.282978,0.059252594,High Pass,Goal Kick,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Ayoze Pérez Gutiérrez,90,28,2,"[54.1, 50.2]","[73.9, 42.3]",21.317833,-0.3796353,High Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Ayoze Pérez Gutiérrez,Alejandro Baena Rodríguez,90,29,2,"[73.4, 40.5]","[76.2, 46.4]",6.530697,1.1276938,Ground Pass,,,,,,,,,,True,From Goal Kick
3930172,Spain,Alejandro Baena Rodríguez,Ferrán Torres García,90,33,2,"[90.8, 50.5]","[117.5, 60.0]",28.339725,0.34183714,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Ferrán Torres García,Mikel Oyarzabal Ugarte,90,35,2,"[116.7, 60.0]","[113.8, 42.5]",17.738659,-1.7350183,Low Pass,,,True,True,,,Incomplete,,,,From Goal Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,90,39,2,"[83.2, 55.6]","[90.4, 45.4]",12.485191,-0.95613337,Low Pass,Recovery,,,,,,,,,,From Goal Kick
3930172,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,90,39,2,"[90.4, 45.4]","[76.8, 36.7]",16.144659,-2.572488,Low Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,90,41,2,"[76.8, 36.7]","[85.7, 17.5]",21.162466,-1.1367384,Ground Pass,,,,,,,,True,30be4cdf-bf2d-40eb-bea1-696bdb18897c,,From Goal Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,90,54,2,"[79.9, 32.4]","[86.7, 29.8]",7.28011,-0.36520144,Low Pass,Recovery,,,,,,,,,True,From Goal Kick
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,90,58,2,"[71.5, 27.3]","[65.8, 18.1]",10.822661,-2.125478,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Marc Cucurella Saseta,91,0,2,"[68.6, 15.0]","[77.1, 2.9]",14.787157,-0.9584083,Ground Pass,,,,,,,,,,True,From Goal Kick
3930172,Spain,Marc Cucurella Saseta,Rodrigo Hernández Cascante,91,27,2,"[78.5, 4.7]","[71.3, 17.2]",14.425325,2.093382,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,91,29,2,"[71.3, 17.2]","[54.3, 45.6]",33.099243,2.1101797,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,91,32,2,"[53.2, 44.1]","[48.3, 18.0]",26.555979,-1.7563756,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,91,34,2,"[48.3, 18.0]","[51.0, 12.3]",6.307139,-1.1284221,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Ayoze Pérez Gutiérrez,91,36,2,"[52.8, 9.5]","[100.8, 24.7]",50.349182,0.30667633,High Pass,,Through Ball,,,,True,,True,6308990f-d4e9-4431-8541-561211980062,True,From Free Kick
3930172,Spain,Alejandro Baena Rodríguez,Daniel Carvajal Ramos,91,54,2,"[34.5, 70.6]","[35.6, 78.2]",7.6791925,1.4270576,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,91,55,2,"[35.6, 78.6]","[42.8, 69.4]",11.682466,-0.90675014,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,91,58,2,"[44.9, 65.7]","[38.5, 60.5]",8.246211,-2.4592762,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,92,7,2,"[44.0, 24.0]","[32.1, 28.9]",12.869344,2.7509856,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,92,9,2,"[32.1, 28.9]","[39.5, 41.6]",14.698639,1.0432116,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,92,11,2,"[36.8, 39.9]","[25.9, 61.8]",24.462626,2.032616,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,92,15,2,"[24.5, 64.2]","[31.7, 78.0]",15.565346,1.0899091,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,,92,17,2,"[31.9, 78.0]","[55.7, 71.4]",24.698177,-0.2705134,High Pass,,,,,,,Incomplete,,,True,Regular Play
3930172,Spain,Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,92,25,2,"[23.7, 33.3]","[43.2, 7.8]",32.101402,-0.9179497,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Ayoze Pérez Gutiérrez,Fabián Ruiz Peña,92,33,2,"[74.1, 7.6]","[64.9, 18.7]",14.417004,2.2628703,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,92,35,2,"[63.3, 19.7]","[47.7, 24.4]",16.292637,2.8489602,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,92,36,2,"[47.1, 23.6]","[49.8, 26.1]",3.679674,0.7469556,Low Pass,,,,,,,Incomplete,,,True,Regular Play
3930172,Spain,Marc Cucurella Saseta,Robin Aime Robert Le Normand,92,38,2,"[55.9, 21.8]","[50.6, 45.1]",23.895187,1.7944584,Ground Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,92,40,2,"[50.6, 45.1]","[55.7, 62.2]",17.844326,1.2809498,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Alejandro Baena Rodríguez,92,41,2,"[55.7, 62.2]","[65.5, 54.8]",12.280066,-0.64675844,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Alejandro Baena Rodríguez,,92,48,2,"[62.4, 50.9]","[66.1, 80.0]",29.33428,1.4443271,Ground Pass,,,,,,,Injury Clearance,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,93,58,2,"[36.0, 66.3]","[13.4, 46.6]",29.980827,-2.4246452,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,94,1,2,"[13.6, 46.4]","[18.1, 26.1]",20.792788,-1.352649,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Aymeric Laporte,Alejandro Baena Rodríguez,94,4,2,"[21.6, 24.7]","[81.1, 47.2]",63.612106,0.36153054,High Pass,,,,,,,Incomplete,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,94,35,2,"[21.6, 15.8]","[31.0, 13.2]",9.752948,-0.26984915,Low Pass,Interception,,,,,,,,,,Regular Play
3930172,Spain,Ayoze Pérez Gutiérrez,Alejandro Baena Rodríguez,94,37,2,"[31.0, 13.2]","[37.6, 25.9]",14.312582,1.091525,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Alejandro Baena Rodríguez,Mikel Oyarzabal Ugarte,94,39,2,"[37.7, 25.3]","[54.3, 40.2]",22.306276,0.7314822,Ground Pass,,,,,,,,,,True,Regular Play
