match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7530,France,Benjamin Pavard,Corentin Tolisso,0,15,1,"[36.0, 80.0]","[42.0, 76.0]",7.2111025,-0.5880026,Low Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,Benjamin Pavard,0,16,1,"[43.0, 76.0]","[38.0, 79.0]",5.8309517,2.6011732,Low Pass,,,,,,,,,,True,From Throw In
7530,France,Benjamin Pavard,Kylian Mbappé Lottin,0,17,1,"[38.0, 79.0]","[75.0, 76.0]",37.12142,-0.0809041,High Pass,,,,,,,Incomplete,,,True,From Throw In
7530,France,Corentin Tolisso,Raphaël Varane,0,22,1,"[48.0, 70.0]","[37.0, 60.0]",14.866069,-2.4037776,High Pass,,,,,,,,,,True,From Throw In
7530,France,Raphaël Varane,Antoine Griezmann,0,25,1,"[37.0, 59.0]","[53.0, 59.0]",16.0,0.0,Ground Pass,,,,,,,Incomplete,,,True,From Throw In
7530,France,Raphaël Varane,Corentin Tolisso,0,28,1,"[25.0, 59.0]","[39.0, 64.0]",14.866069,0.34302393,High Pass,Recovery,,,,,,,,,True,From Throw In
7530,France,Corentin Tolisso,Benjamin Pavard,0,30,1,"[39.0, 63.0]","[21.0, 68.0]",18.681541,2.8706458,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Hugo Lloris,0,33,1,"[15.0, 71.0]","[5.0, 48.0]",25.079872,-1.9809237,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Hugo Lloris,Paul Pogba,0,34,1,"[5.0, 46.0]","[35.0, 56.0]",31.622776,0.32175055,High Pass,,,,,,,Incomplete,,,,From Throw In
7530,France,Hugo Lloris,Raphaël Varane,0,48,1,"[12.0, 38.0]","[26.0, 61.0]",26.925823,1.0240074,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Raphaël Varane,Benjamin Pavard,0,52,1,"[34.0, 65.0]","[44.0, 77.0]",15.6205,0.87605804,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Hugo Lloris,0,55,1,"[41.0, 74.0]","[16.0, 47.0]",36.796738,-2.317752,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Hugo Lloris,Samuel Yves Umtiti,0,59,1,"[16.0, 43.0]","[30.0, 24.0]",23.600847,-0.9357696,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Samuel Yves Umtiti,Paul Pogba,1,6,1,"[45.0, 15.0]","[51.0, 10.0]",7.81025,-0.69473827,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Paul Pogba,Samuel Yves Umtiti,1,7,1,"[51.0, 10.0]","[45.0, 18.0]",10.0,2.2142975,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Samuel Yves Umtiti,Raphaël Varane,1,10,1,"[47.0, 21.0]","[47.0, 61.0]",40.0,1.5707964,Ground Pass,,,,True,,,,,,,From Throw In
7530,France,Raphaël Varane,Benjamin Pavard,1,12,1,"[49.0, 61.0]","[71.0, 77.0]",27.202942,0.6287963,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Antoine Griezmann,1,15,1,"[73.0, 78.0]","[78.0, 78.0]",5.0,0.0,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Antoine Griezmann,Benjamin Pavard,1,17,1,"[77.0, 78.0]","[65.0, 78.0]",12.0,3.1415927,Ground Pass,,,,,,,,,,True,From Throw In
7530,France,Benjamin Pavard,Corentin Tolisso,1,18,1,"[66.0, 78.0]","[66.0, 66.0]",12.0,-1.5707964,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,N''Golo Kanté,1,23,1,"[52.0, 74.0]","[58.0, 63.0]",12.529964,-1.0714496,Ground Pass,,,,,,,,,,,From Throw In
7530,France,N''Golo Kanté,Benjamin Pavard,1,26,1,"[65.0, 65.0]","[72.0, 78.0]",14.764823,1.076855,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Kylian Mbappé Lottin,1,28,1,"[77.0, 78.0]","[107.0, 60.0]",34.98571,-0.5404195,Ground Pass,,,,,,,,True,0f13b7ef-71b0-4b2a-becb-33f270e26a03,,From Throw In
7530,France,Antoine Griezmann,Kylian Mbappé Lottin,2,1,1,"[119.0, 80.0]","[117.0, 47.0]",33.06055,-1.6313283,High Pass,Corner,,,,,,Incomplete,,,,From Corner
7530,France,Lucas Hernández Pi,Paul Pogba,2,15,1,"[99.0, 1.0]","[106.0, 11.0]",12.206555,0.9600704,Low Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Paul Pogba,Lucas Hernández Pi,2,15,1,"[106.0, 10.0]","[100.0, 4.0]",8.485281,-2.3561945,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Lucas Hernández Pi,Ousmane Dembélé,2,18,1,"[98.0, 6.0]","[90.0, 3.0]",8.5440035,-2.782822,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Ousmane Dembélé,Raphaël Varane,2,19,1,"[89.0, 3.0]","[74.0, 38.0]",38.078865,1.9756881,High Pass,,,,,,,,,,,From Throw In
7530,France,Raphaël Varane,Corentin Tolisso,2,21,1,"[74.0, 38.0]","[74.0, 31.0]",7.0,-1.5707964,Low Pass,,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,Samuel Yves Umtiti,2,23,1,"[74.0, 31.0]","[67.0, 17.0]",15.652476,-2.0344439,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Samuel Yves Umtiti,Kylian Mbappé Lottin,2,26,1,"[73.0, 14.0]","[97.0, 22.0]",25.298222,0.32175055,High Pass,,,,,,,,,,,From Throw In
7530,France,Kylian Mbappé Lottin,Ousmane Dembélé,2,27,1,"[97.0, 22.0]","[93.0, 19.0]",5.0,-2.4980915,Low Pass,,,,,,,Incomplete,,,,From Throw In
7530,France,Raphaël Varane,Benjamin Pavard,2,35,1,"[54.0, 46.0]","[76.0, 74.0]",35.608986,0.9048271,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Corentin Tolisso,2,37,1,"[79.0, 76.0]","[72.0, 61.0]",16.552946,-2.0074234,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,Lucas Hernández Pi,2,41,1,"[72.0, 62.0]","[83.0, 6.0]",57.070133,-1.3768371,High Pass,,,,True,,,,,,,From Throw In
7530,France,Lucas Hernández Pi,Ousmane Dembélé,2,44,1,"[83.0, 7.0]","[79.0, 22.0]",15.524175,1.8313987,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Ousmane Dembélé,Corentin Tolisso,2,50,1,"[75.0, 25.0]","[75.0, 37.0]",12.0,1.5707964,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,Benjamin Pavard,2,53,1,"[74.0, 41.0]","[90.0, 78.0]",40.311287,1.1626472,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Corentin Tolisso,2,58,1,"[76.0, 68.0]","[70.0, 62.0]",8.485281,-2.3561945,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,N''Golo Kanté,3,1,1,"[65.0, 61.0]","[66.0, 44.0]",17.029387,-1.5120405,Ground Pass,,,,,,,,,,,From Throw In
7530,France,N''Golo Kanté,Samuel Yves Umtiti,3,4,1,"[65.0, 33.0]","[63.0, 15.0]",18.110771,-1.6814536,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Samuel Yves Umtiti,Kylian Mbappé Lottin,3,7,1,"[69.0, 14.0]","[92.0, 31.0]",28.600698,0.6365082,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Kylian Mbappé Lottin,4,45,1,"[7.0, 78.0]","[58.0, 78.0]",51.0,0.0,High Pass,,,,,,,Incomplete,,,True,Regular Play
7530,France,Corentin Tolisso,Antoine Griezmann,4,51,1,"[45.0, 77.0]","[48.0, 77.0]",3.0,0.0,Low Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Benjamin Pavard,,4,53,1,"[37.0, 78.0]","[45.0, 80.0]",8.246211,0.24497867,High Pass,Recovery,,,,,,Out,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Ousmane Dembélé,5,26,1,"[54.0, 30.0]","[76.0, 3.0]",34.828148,-0.887087,Low Pass,,,,,,,,,,,Regular Play
7530,France,Ousmane Dembélé,Kylian Mbappé Lottin,5,33,1,"[97.0, 19.0]","[101.0, 21.0]",4.472136,0.4636476,Ground Pass,,,,,,,Incomplete,,,True,Regular Play
7530,France,Paul Pogba,Antoine Griezmann,5,36,1,"[95.0, 30.0]","[95.0, 41.0]",11.0,1.5707964,Low Pass,Recovery,,,,,,,True,8f0199eb-e587-43ec-a7fd-6dd36affeb76,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,6,0,1,"[47.0, 19.0]","[57.0, 20.0]",10.049875,0.09966865,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Paul Pogba,N''Golo Kanté,6,1,1,"[57.0, 20.0]","[48.0, 27.0]",11.401754,2.4805496,Low Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Benjamin Pavard,6,3,1,"[49.0, 29.0]","[50.0, 68.0]",39.012817,1.5451609,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Antoine Griezmann,6,6,1,"[55.0, 70.0]","[66.0, 70.0]",11.0,0.0,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Antoine Griezmann,Raphaël Varane,6,16,1,"[63.0, 79.0]","[45.0, 68.0]",21.095022,-2.5930433,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Samuel Yves Umtiti,6,18,1,"[45.0, 67.0]","[53.0, 22.0]",45.705578,-1.3948567,Ground Pass,,,,True,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,6,21,1,"[56.0, 20.0]","[78.0, 4.0]",27.202942,-0.6287963,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Lucas Hernández Pi,Paul Pogba,6,25,1,"[85.0, 4.0]","[76.0, 15.0]",14.21267,2.2565258,Ground Pass,,,,,,,,,,True,From Free Kick
7530,France,Paul Pogba,Raphaël Varane,6,28,1,"[74.0, 10.0]","[46.0, 40.0]",41.036568,2.3217254,High Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Samuel Yves Umtiti,6,31,1,"[44.0, 38.0]","[44.0, 14.0]",24.0,-1.5707964,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Ousmane Dembélé,6,35,1,"[54.0, 11.0]","[85.0, 29.0]",35.846897,0.5260664,Ground Pass,,,,,,,Incomplete,,,,From Free Kick
7530,France,N''Golo Kanté,Raphaël Varane,6,41,1,"[64.0, 28.0]","[56.0, 47.0]",20.615528,1.9693187,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Benjamin Pavard,6,43,1,"[58.0, 49.0]","[76.0, 77.0]",33.286633,0.99945885,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Benjamin Pavard,Corentin Tolisso,6,46,1,"[77.0, 75.0]","[72.0, 66.0]",10.29563,-2.077895,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Corentin Tolisso,Paul Pogba,6,49,1,"[73.0, 69.0]","[76.0, 33.0]",36.124783,-1.487655,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Paul Pogba,Lucas Hernández Pi,6,51,1,"[75.0, 38.0]","[93.0, 9.0]",34.132095,-1.0153025,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Kylian Mbappé Lottin,Antoine Griezmann,7,46,1,"[97.0, 15.0]","[108.0, 31.0]",19.416489,0.96850896,High Pass,Free Kick,,True,,,,,True,f9b69617-4cda-472b-9973-01b6e9affbfd,,From Free Kick
7530,France,N''Golo Kanté,Paul Pogba,8,14,1,"[59.0, 21.0]","[75.0, 25.0]",16.492422,0.24497867,Low Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,Benjamin Pavard,Raphaël Varane,8,50,1,"[29.0, 42.0]","[25.0, 34.0]",8.944272,-2.0344439,Low Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Hugo Lloris,8,51,1,"[25.0, 34.0]","[13.0, 47.0]",17.691807,2.3162158,Low Pass,,,,,,,,,,,Regular Play
7530,France,Hugo Lloris,Benjamin Pavard,8,54,1,"[12.0, 50.0]","[27.0, 72.0]",26.627054,0.9723774,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Benjamin Pavard,Raphaël Varane,9,2,1,"[28.0, 79.0]","[17.0, 57.0]",24.596748,-2.0344439,Low Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Raphaël Varane,Samuel Yves Umtiti,9,5,1,"[15.0, 55.0]","[20.0, 27.0]",28.442924,-1.3940874,Ground Pass,,,,,,,,,,True,From Throw In
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,9,9,1,"[28.0, 25.0]","[55.0, 7.0]",32.449963,-0.5880026,Ground Pass,,,,,,,Incomplete,,,,From Throw In
7530,France,Lucas Hernández Pi,Paul Pogba,9,13,1,"[54.0, 7.0]","[48.0, 17.0]",11.661903,2.1112158,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Paul Pogba,Lucas Hernández Pi,9,14,1,"[48.0, 17.0]","[48.0, 4.0]",13.0,-1.5707964,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Lucas Hernández Pi,Samuel Yves Umtiti,9,16,1,"[46.0, 5.0]","[34.0, 22.0]",20.808653,2.1854594,Ground Pass,,,,,,,,,,True,From Throw In
7530,France,Samuel Yves Umtiti,N''Golo Kanté,9,18,1,"[33.0, 25.0]","[40.0, 28.0]",7.615773,0.4048918,Ground Pass,,,,,,,,,,,From Throw In
7530,France,N''Golo Kanté,Raphaël Varane,9,21,1,"[40.0, 35.0]","[49.0, 67.0]",33.24154,1.2966288,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Raphaël Varane,Antoine Griezmann,9,25,1,"[64.0, 68.0]","[92.0, 62.0]",28.635643,-0.21109334,High Pass,,,,,,,,,,,From Throw In
7530,France,Antoine Griezmann,Corentin Tolisso,9,27,1,"[101.0, 53.0]","[107.0, 47.0]",8.485281,-0.7853982,Low Pass,,,,,,,Incomplete,,,True,From Throw In
7530,France,N''Golo Kanté,,9,57,1,"[41.0, 19.0]","[49.0, 1.0]",19.697716,-1.152572,High Pass,Recovery,,,,,,Out,,,,From Free Kick
7530,France,Raphaël Varane,Benjamin Pavard,10,24,1,"[25.0, 61.0]","[28.0, 75.0]",14.3178215,1.359703,Low Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,N''Golo Kanté,10,25,1,"[28.0, 75.0]","[28.0, 62.0]",13.0,-1.5707964,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Benjamin Pavard,10,28,1,"[31.0, 70.0]","[40.0, 77.0]",11.401754,0.66104317,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Benjamin Pavard,Corentin Tolisso,10,29,1,"[40.0, 77.0]","[55.0, 67.0]",18.027756,-0.5880026,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,Kylian Mbappé Lottin,10,32,1,"[62.0, 57.0]","[87.0, 43.0]",28.653097,-0.51048833,Ground Pass,,Through Ball,,,True,,Incomplete,,,,Regular Play
7530,France,Samuel Yves Umtiti,N''Golo Kanté,12,6,1,"[13.0, 16.0]","[22.0, 31.0]",17.492855,1.0303768,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Corentin Tolisso,12,9,1,"[24.0, 33.0]","[35.0, 54.0]",23.70654,1.0882831,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,Paul Pogba,12,14,1,"[45.0, 54.0]","[50.0, 29.0]",25.495098,-1.3734008,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Antoine Griezmann,12,17,1,"[55.0, 27.0]","[89.0, 25.0]",34.058773,-0.058755822,High Pass,,,,,,,,,,,Regular Play
7530,France,Antoine Griezmann,,12,18,1,"[89.0, 25.0]","[85.0, 20.0]",6.4031243,-2.2455373,Low Pass,,,,,,,Unknown,,,,Regular Play
7530,France,Antoine Griezmann,,13,14,1,"[87.0, 15.0]","[113.0, 41.0]",36.769554,0.7853982,High Pass,Free Kick,,True,,,,Incomplete,,,,From Free Kick
7530,France,Ousmane Dembélé,,13,38,1,"[120.0, 2.0]","[117.0, 35.0]",33.13608,1.6614562,High Pass,Corner,,,,,,Incomplete,,,,From Corner
7530,France,Corentin Tolisso,,13,43,1,"[99.0, 61.0]","[101.0, 59.0]",2.828427,-0.7853982,High Pass,Recovery,,,,,,Incomplete,,,,From Corner
7530,France,Corentin Tolisso,Benjamin Pavard,13,48,1,"[88.0, 77.0]","[83.0, 73.0]",6.4031243,-2.4668517,Ground Pass,Recovery,,,,,,Incomplete,,,,From Corner
7530,France,Benjamin Pavard,Corentin Tolisso,13,53,1,"[77.0, 79.0]","[78.0, 77.0]",2.236068,-1.1071488,Low Pass,,,,,,,Incomplete,,,,From Corner
7530,France,Benjamin Pavard,Paul Pogba,13,53,1,"[74.0, 79.0]","[74.0, 73.0]",6.0,-1.5707964,Low Pass,Recovery,,,,,,,,,,From Corner
7530,France,Paul Pogba,Corentin Tolisso,13,56,1,"[81.0, 76.0]","[87.0, 78.0]",6.3245554,0.32175055,Ground Pass,,,,,,,,,,True,From Corner
7530,France,Corentin Tolisso,Kylian Mbappé Lottin,13,58,1,"[88.0, 76.0]","[96.0, 68.0]",11.313708,-0.7853982,Ground Pass,,,,,,,Incomplete,,,,From Corner
7530,France,Lucas Hernández Pi,Ousmane Dembélé,14,11,1,"[74.0, 5.0]","[100.0, 7.0]",26.076809,0.07677189,Low Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,14,15,1,"[64.0, 17.0]","[73.0, 17.0]",9.0,0.0,Low Pass,Interception,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Kylian Mbappé Lottin,14,18,1,"[74.0, 19.0]","[113.0, 43.0]",45.79301,0.551655,High Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Raphaël Varane,Samuel Yves Umtiti,17,57,1,"[38.0, 66.0]","[42.0, 23.0]",43.185646,-1.47804,Ground Pass,,,,True,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Ousmane Dembélé,18,1,1,"[49.0, 23.0]","[74.0, 19.0]",25.317978,-0.15865526,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Hugo Lloris,18,34,1,"[13.0, 4.0]","[4.0, 25.0]",22.847319,1.9756881,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
7530,France,Hugo Lloris,Raphaël Varane,18,37,1,"[8.0, 26.0]","[20.0, 57.0]",33.24154,1.2014626,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Benjamin Pavard,18,40,1,"[25.0, 60.0]","[47.0, 77.0]",27.802877,0.6578886,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Benjamin Pavard,Antoine Griezmann,18,44,1,"[54.0, 76.0]","[120.0, 66.0]",66.75328,-0.15037143,High Pass,,,,,,,Out,,,,From Free Kick
7530,France,Benjamin Pavard,Hugo Lloris,19,13,1,"[20.0, 67.0]","[5.0, 47.0]",25.0,-2.2142975,Ground Pass,Interception,,,,,,,,,,Regular Play
7530,France,Hugo Lloris,Corentin Tolisso,19,15,1,"[5.0, 47.0]","[35.0, 75.0]",41.036568,0.75092906,High Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,,19,17,1,"[35.0, 75.0]","[42.0, 72.0]",7.615773,-0.4048918,Low Pass,,,,,,,Unknown,,,True,Regular Play
7530,France,Raphaël Varane,Corentin Tolisso,19,46,1,"[43.0, 73.0]","[50.0, 65.0]",10.630146,-0.8519663,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
7530,France,Corentin Tolisso,Raphaël Varane,19,47,1,"[50.0, 65.0]","[43.0, 71.0]",9.219544,2.4329665,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Corentin Tolisso,19,49,1,"[45.0, 69.0]","[53.0, 63.0]",10.0,-0.6435011,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Corentin Tolisso,Samuel Yves Umtiti,19,52,1,"[52.0, 64.0]","[42.0, 21.0]",44.14748,-1.7992929,High Pass,,,,True,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Paul Pogba,19,57,1,"[50.0, 17.0]","[58.0, 20.0]",8.5440035,0.35877067,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Paul Pogba,Lucas Hernández Pi,20,0,1,"[64.0, 22.0]","[75.0, 2.0]",22.825424,-1.0679531,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Lucas Hernández Pi,Ousmane Dembélé,20,2,1,"[75.0, 2.0]","[86.0, 22.0]",22.825424,1.0679531,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Ousmane Dembélé,Lucas Hernández Pi,20,5,1,"[96.0, 5.0]","[90.0, 5.0]",6.0,3.1415927,Ground Pass,,,,,,,,,,True,From Free Kick
7530,France,Lucas Hernández Pi,Ousmane Dembélé,20,8,1,"[87.0, 5.0]","[91.0, 4.0]",4.1231055,-0.24497867,Ground Pass,,,,,,,,,,True,From Free Kick
7530,France,Raphaël Varane,Samuel Yves Umtiti,20,18,1,"[55.0, 18.0]","[46.0, 11.0]",11.401754,-2.4805496,High Pass,,,,,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Hugo Lloris,20,19,1,"[46.0, 11.0]","[21.0, 35.0]",34.655445,2.3765998,Low Pass,,,,,,,,,,True,From Free Kick
7530,France,Hugo Lloris,Benjamin Pavard,20,25,1,"[23.0, 32.0]","[68.0, 74.0]",61.554855,0.75092906,High Pass,,,,True,,,,,,,From Free Kick
7530,France,Benjamin Pavard,Antoine Griezmann,20,28,1,"[68.0, 74.0]","[101.0, 75.0]",33.01515,0.03029376,Low Pass,,,,,,,Incomplete,,,,From Free Kick
7530,France,Lucas Hernández Pi,Kylian Mbappé Lottin,21,14,1,"[46.0, 22.0]","[57.0, 23.0]",11.045361,0.09065989,Low Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,Samuel Yves Umtiti,Ousmane Dembélé,21,50,1,"[29.0, 29.0]","[56.0, 4.0]",36.796738,-0.7469556,High Pass,Recovery,,,,,,,,,True,Regular Play
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,22,39,1,"[33.0, 9.0]","[39.0, 2.0]",9.219544,-0.86217004,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Hugo Lloris,22,58,1,"[26.0, 2.0]","[22.0, 28.0]",26.305893,1.7234457,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
7530,France,Hugo Lloris,Raphaël Varane,23,3,1,"[19.0, 27.0]","[30.0, 61.0]",35.735138,1.2578951,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Benjamin Pavard,23,6,1,"[30.0, 63.0]","[51.0, 77.0]",25.23886,0.5880026,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Benjamin Pavard,Corentin Tolisso,23,7,1,"[51.0, 77.0]","[59.0, 69.0]",11.313708,-0.7853982,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Corentin Tolisso,Samuel Yves Umtiti,23,12,1,"[60.0, 68.0]","[36.0, 26.0]",48.373547,-2.0899425,Ground Pass,,,,True,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Paul Pogba,23,16,1,"[43.0, 15.0]","[53.0, 7.0]",12.806249,-0.67474097,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Paul Pogba,Samuel Yves Umtiti,23,17,1,"[53.0, 8.0]","[42.0, 20.0]",16.27882,2.3127437,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Corentin Tolisso,23,20,1,"[51.0, 28.0]","[56.0, 58.0]",30.413813,1.4056476,Ground Pass,,,,,,,,,,,From Free Kick
