match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7530,France,Corentin Tolisso,Raphaël Varane,68,10,2,"[80.0, 22.0]","[78.0, 60.0]",38.052597,1.6233793,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Benjamin Pavard,68,15,2,"[83.0, 60.0]","[93.0, 75.0]",18.027756,0.98279375,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Ousmane Dembélé,68,17,2,"[93.0, 76.0]","[117.0, 71.0]",24.5153,-0.20539539,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Ousmane Dembélé,N''Golo Kanté,68,20,2,"[116.0, 71.0]","[116.0, 48.0]",23.0,-1.5707964,High Pass,,,True,,,,Incomplete,,,,Regular Play
7530,France,Raphaël Varane,Hugo Lloris,68,34,2,"[35.0, 42.0]","[11.0, 35.0]",25.0,-2.8577986,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Hugo Lloris,Samuel Yves Umtiti,68,38,2,"[17.0, 31.0]","[34.0, 18.0]",21.400934,-0.65284663,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,68,40,2,"[33.0, 18.0]","[51.0, 15.0]",18.248287,-0.16514868,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Lucas Hernández Pi,68,43,2,"[54.0, 13.0]","[71.0, 4.0]",19.235384,-0.48689923,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Antoine Griezmann,68,47,2,"[82.0, 4.0]","[102.0, 1.0]",20.22375,-0.14888994,Ground Pass,,,,,,,Out,,,,Regular Play
7530,France,Samuel Yves Umtiti,Corentin Tolisso,69,56,2,"[66.0, 20.0]","[69.0, 26.0]",6.708204,1.1071488,High Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,Nabil Fekir,69,57,2,"[68.0, 26.0]","[86.0, 34.0]",19.697716,0.41822433,High Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Benjamin Pavard,70,8,2,"[71.0, 54.0]","[66.0, 70.0]",16.763054,1.8736812,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Raphaël Varane,70,12,2,"[65.0, 70.0]","[53.0, 55.0]",19.209373,-2.2455373,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Paul Pogba,70,14,2,"[53.0, 53.0]","[62.0, 28.0]",26.57066,-1.2252407,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,N''Golo Kanté,70,17,2,"[64.0, 27.0]","[75.0, 21.0]",12.529964,-0.49934673,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Paul Pogba,70,17,2,"[75.0, 27.0]","[67.0, 17.0]",12.806249,-2.2455373,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,71,25,2,"[58.0, 13.0]","[69.0, 8.0]",12.083046,-0.4266275,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Olivier Giroud,71,27,2,"[70.0, 14.0]","[104.0, 28.0]",36.769554,0.39060703,High Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Nabil Fekir,Raphaël Varane,71,53,2,"[119.0, 1.0]","[114.0, 32.0]",31.400637,1.7307094,High Pass,Corner,,True,,,,Incomplete,,,,From Corner
7530,France,Corentin Tolisso,Nabil Fekir,72,28,2,"[105.0, 75.0]","[105.0, 62.0]",13.0,-1.5707964,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Nabil Fekir,Corentin Tolisso,72,31,2,"[103.0, 55.0]","[103.0, 71.0]",16.0,1.5707964,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,Nabil Fekir,72,34,2,"[103.0, 71.0]","[99.0, 69.0]",4.472136,-2.6779451,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Benjamin Pavard,73,11,2,"[15.0, 66.0]","[12.0, 67.0]",3.1622777,2.819842,High Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Corentin Tolisso,73,13,2,"[12.0, 66.0]","[22.0, 68.0]",10.198039,0.19739556,High Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,Paul Pogba,73,14,2,"[22.0, 68.0]","[29.0, 60.0]",10.630146,-0.8519663,High Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Lucas Hernández Pi,73,17,2,"[28.0, 55.0]","[54.0, 8.0]",53.712196,-1.0655061,Ground Pass,,,,True,,,Incomplete,,,,Regular Play
7530,France,N''Golo Kanté,,73,59,2,"[58.0, 30.0]","[78.0, 40.0]",22.36068,0.4636476,High Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,N''Golo Kanté,Paul Pogba,74,16,2,"[15.0, 12.0]","[37.0, 21.0]",23.769728,0.38831872,Ground Pass,,,,,,,,,,,From Counter
7530,France,Paul Pogba,Nabil Fekir,74,19,2,"[44.0, 25.0]","[65.0, 5.0]",29.0,-0.76101273,Ground Pass,,,,,,,,,,,From Counter
7530,France,Nabil Fekir,Kylian Mbappé Lottin,74,26,2,"[95.0, 21.0]","[118.0, 30.0]",24.698177,0.37298772,Ground Pass,,,,,,,Incomplete,,,,From Counter
7530,France,N''Golo Kanté,Paul Pogba,75,4,2,"[52.0, 30.0]","[54.0, 5.0]",25.079872,-1.4909663,Ground Pass,Interception,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Kylian Mbappé Lottin,75,7,2,"[54.0, 14.0]","[72.0, 14.0]",18.0,0.0,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Samuel Yves Umtiti,N''Golo Kanté,75,21,2,"[49.0, 18.0]","[52.0, 14.0]",5.0,-0.9272952,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Lucas Hernández Pi,75,24,2,"[58.0, 15.0]","[68.0, 2.0]",16.40122,-0.9151007,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,N''Golo Kanté,75,26,2,"[67.0, 2.0]","[58.0, 4.0]",9.219544,2.9229238,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Corentin Tolisso,75,29,2,"[57.0, 5.0]","[58.0, 23.0]",18.027756,1.5152978,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Corentin Tolisso,,75,31,2,"[54.0, 22.0]","[58.0, 26.0]",5.656854,0.7853982,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Lucas Hernández Pi,Paul Pogba,77,0,2,"[15.0, 1.0]","[26.0, 4.0]",11.401754,0.26625204,High Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Corentin Tolisso,Olivier Giroud,77,11,2,"[24.0, 32.0]","[57.0, 12.0]",38.587563,-0.54486394,High Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Blaise Matuidi,77,48,2,"[42.0, 32.0]","[53.0, 22.0]",14.866069,-0.7378151,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Blaise Matuidi,Lucas Hernández Pi,77,49,2,"[54.0, 26.0]","[46.0, 3.0]",24.351591,-1.9055332,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Samuel Yves Umtiti,77,56,2,"[49.0, 6.0]","[42.0, 16.0]",12.206555,2.1815224,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,77,58,2,"[44.0, 24.0]","[55.0, 47.0]",25.495098,1.1246908,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Nabil Fekir,78,1,2,"[56.0, 46.0]","[65.0, 53.0]",11.401754,0.66104317,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Nabil Fekir,Benjamin Pavard,78,3,2,"[64.0, 55.0]","[79.0, 78.0]",27.45906,0.9928944,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Raphaël Varane,78,6,2,"[75.0, 76.0]","[55.0, 73.0]",20.22375,-2.9927027,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Raphaël Varane,Paul Pogba,78,8,2,"[55.0, 73.0]","[56.0, 54.0]",19.026299,-1.5182133,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Raphaël Varane,78,9,2,"[55.0, 54.0]","[56.0, 71.0]",17.029387,1.5120405,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Olivier Giroud,78,11,2,"[62.0, 72.0]","[101.0, 53.0]",43.382023,-0.45333868,High Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Raphaël Varane,Benjamin Pavard,78,19,2,"[63.0, 62.0]","[70.0, 75.0]",14.764823,1.076855,High Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,,78,21,2,"[71.0, 77.0]","[88.0, 80.0]",17.262676,0.1746722,High Pass,,,,,,,Out,,,,Regular Play
7530,France,Raphaël Varane,Samuel Yves Umtiti,78,49,2,"[40.0, 71.0]","[33.0, 49.0]",23.086792,-1.8788491,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,78,53,2,"[45.0, 45.0]","[62.0, 7.0]",41.62932,-1.150133,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Blaise Matuidi,78,57,2,"[66.0, 5.0]","[64.0, 16.0]",11.18034,1.7506498,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Kylian Mbappé Lottin,78,59,2,"[65.0, 12.0]","[71.0, 13.0]",6.0827627,0.16514868,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Lucas Hernández Pi,79,0,2,"[71.0, 13.0]","[88.0, 2.0]",20.248457,-0.5743048,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Blaise Matuidi,79,3,2,"[91.0, 2.0]","[87.0, 10.0]",8.944272,2.0344439,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Paul Pogba,79,6,2,"[91.0, 14.0]","[80.0, 41.0]",29.15476,1.957672,High Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Benjamin Pavard,79,9,2,"[79.0, 45.0]","[92.0, 69.0]",27.294687,1.0743736,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Nabil Fekir,79,12,2,"[92.0, 69.0]","[104.0, 58.0]",16.27882,-0.7419473,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Raphaël Varane,Samuel Yves Umtiti,79,22,2,"[41.0, 75.0]","[45.0, 59.0]",16.492422,-1.3258177,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,N''Golo Kanté,79,26,2,"[54.0, 49.0]","[60.0, 27.0]",22.803509,-1.3045443,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Lucas Hernández Pi,79,30,2,"[69.0, 21.0]","[87.0, 2.0]",26.172504,-0.81241864,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Kylian Mbappé Lottin,79,34,2,"[84.0, 4.0]","[84.0, 17.0]",13.0,1.5707964,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Olivier Giroud,Kylian Mbappé Lottin,79,37,2,"[95.0, 27.0]","[96.0, 20.0]",7.071068,-1.4288993,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Olivier Giroud,79,39,2,"[101.0, 22.0]","[102.0, 28.0]",6.0827627,1.4056476,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,N''Golo Kanté,Samuel Yves Umtiti,79,46,2,"[71.0, 12.0]","[67.0, 30.0]",18.439089,1.7894653,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Paul Pogba,79,47,2,"[65.0, 30.0]","[78.0, 32.0]",13.152946,0.15264933,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Kylian Mbappé Lottin,79,49,2,"[79.0, 32.0]","[88.0, 33.0]",9.055386,0.11065722,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Paul Pogba,79,50,2,"[88.0, 31.0]","[85.0, 40.0]",9.486833,1.8925469,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Olivier Giroud,79,51,2,"[84.0, 38.0]","[97.0, 35.0]",13.341664,-0.22679885,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Olivier Giroud,Paul Pogba,79,52,2,"[64.0, 29.0]","[77.0, 29.0]",13.0,0.0,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Nabil Fekir,Kylian Mbappé Lottin,81,17,2,"[60.0, 22.0]","[75.0, 21.0]",15.033297,-0.066568166,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Nabil Fekir,N''Golo Kanté,81,23,2,"[53.0, 28.0]","[57.0, 25.0]",5.0,-0.6435011,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Blaise Matuidi,81,24,2,"[56.0, 25.0]","[73.0, 3.0]",27.802877,-0.9129077,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Kylian Mbappé Lottin,81,27,2,"[79.0, 7.0]","[102.0, 6.0]",23.021729,-0.043450896,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Kylian Mbappé Lottin,N''Golo Kanté,81,42,2,"[100.0, 3.0]","[87.0, 4.0]",13.038404,3.0648208,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Lucas Hernández Pi,81,44,2,"[87.0, 3.0]","[68.0, 15.0]",22.472204,2.5782764,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,N''Golo Kanté,81,47,2,"[67.0, 15.0]","[77.0, 2.0]",16.40122,-0.9151007,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Kylian Mbappé Lottin,81,49,2,"[76.0, 4.0]","[93.0, 3.0]",17.029387,-0.058755822,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,N''Golo Kanté,81,52,2,"[88.0, 2.0]","[73.0, 4.0]",15.132746,3.009041,High Pass,,,,,,,,,,True,Regular Play
7530,France,N''Golo Kanté,Lucas Hernández Pi,81,56,2,"[68.0, 3.0]","[57.0, 7.0]",11.7046995,2.7928216,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Raphaël Varane,81,58,2,"[58.0, 7.0]","[57.0, 53.0]",46.010868,1.592532,Ground Pass,,,,True,,,,,,,Regular Play
7530,France,Raphaël Varane,Samuel Yves Umtiti,82,1,2,"[59.0, 53.0]","[45.0, 34.0]",23.600847,-2.205823,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,82,4,2,"[37.0, 25.0]","[47.0, 4.0]",23.259407,-1.1263771,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Blaise Matuidi,82,7,2,"[50.0, 5.0]","[68.0, 3.0]",18.110771,-0.11065722,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Kylian Mbappé Lottin,82,8,2,"[66.0, 3.0]","[74.0, 18.0]",17.0,1.080839,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Nabil Fekir,82,9,2,"[73.0, 17.0]","[87.0, 21.0]",14.56022,0.27829966,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Nabil Fekir,82,16,2,"[118.0, 17.0]","[115.0, 38.0]",21.213203,1.7126933,High Pass,Recovery,,True,,,,Incomplete,,,,Regular Play
7530,France,Paul Pogba,Blaise Matuidi,82,30,2,"[73.0, 40.0]","[88.0, 29.0]",18.601076,-0.63274884,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Kylian Mbappé Lottin,82,32,2,"[87.0, 32.0]","[97.0, 22.0]",14.142136,-0.7853982,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Olivier Giroud,82,36,2,"[98.0, 24.0]","[106.0, 44.0]",21.540659,1.19029,High Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,Nabil Fekir,Paul Pogba,83,27,2,"[120.0, 80.0]","[116.0, 48.0]",32.24903,-1.6951513,High Pass,Corner,,,,,,,,,,From Corner
7530,France,Paul Pogba,Samuel Yves Umtiti,83,27,2,"[114.0, 43.0]","[113.0, 37.0]",6.0827627,-1.735945,High Pass,,,,,,,Incomplete,,,True,From Corner
7530,France,Raphaël Varane,Nabil Fekir,84,11,2,"[46.0, 36.0]","[61.0, 37.0]",15.033297,0.066568166,High Pass,Recovery,,,,,,Incomplete,,,,From Goal Kick
7530,France,Benjamin Pavard,,84,14,2,"[47.0, 47.0]","[65.0, 36.0]",21.095022,-0.5485494,High Pass,Recovery,,,,,,Incomplete,,,,From Goal Kick
7530,France,Raphaël Varane,Samuel Yves Umtiti,85,2,2,"[53.0, 51.0]","[42.0, 28.0]",25.495098,-2.016902,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
7530,France,Samuel Yves Umtiti,Blaise Matuidi,85,7,2,"[44.0, 29.0]","[53.0, 26.0]",9.486833,-0.32175055,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Blaise Matuidi,Lucas Hernández Pi,85,9,2,"[54.0, 20.0]","[77.0, 2.0]",29.206163,-0.66404617,Ground Pass,,,,,,,,,,,From Free Kick
7530,France,Raphaël Varane,Nabil Fekir,85,25,2,"[51.0, 42.0]","[84.0, 69.0]",42.638012,0.6857295,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Nabil Fekir,Benjamin Pavard,85,28,2,"[80.0, 69.0]","[58.0, 74.0]",22.561028,2.918116,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Benjamin Pavard,Raphaël Varane,85,31,2,"[59.0, 75.0]","[50.0, 55.0]",21.931713,-1.9936502,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Samuel Yves Umtiti,85,34,2,"[48.0, 52.0]","[51.0, 20.0]",32.140316,-1.4773196,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Lucas Hernández Pi,85,36,2,"[53.0, 17.0]","[75.0, 3.0]",26.076809,-0.5667292,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Samuel Yves Umtiti,85,39,2,"[75.0, 4.0]","[44.0, 8.0]",31.257,3.0132694,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,N''Golo Kanté,85,44,2,"[51.0, 13.0]","[57.0, 26.0]",14.3178215,1.1383885,Ground Pass,,,,,,,,,,,Regular Play
7530,France,N''Golo Kanté,Samuel Yves Umtiti,85,45,2,"[55.0, 27.0]","[47.0, 13.0]",16.124516,-2.0899425,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Samuel Yves Umtiti,Olivier Giroud,85,47,2,"[50.0, 14.0]","[78.0, 15.0]",28.01785,0.035699114,High Pass,,,,,,,,,,True,Regular Play
7530,France,Olivier Giroud,Lucas Hernández Pi,85,50,2,"[80.0, 14.0]","[72.0, 3.0]",13.601471,-2.1995926,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,Olivier Giroud,85,52,2,"[80.0, 4.0]","[107.0, 14.0]",28.79236,0.35470566,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Benjamin Pavard,Nabil Fekir,87,46,2,"[86.0, 80.0]","[101.0, 75.0]",15.811388,-0.32175055,High Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Nabil Fekir,Paul Pogba,87,52,2,"[118.0, 68.0]","[113.0, 76.0]",9.433981,2.1293957,Ground Pass,,,,,,True,,,,True,From Throw In
7530,France,Raphaël Varane,Samuel Yves Umtiti,88,4,2,"[54.0, 78.0]","[48.0, 40.0]",38.470768,-1.7273982,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Samuel Yves Umtiti,Raphaël Varane,88,8,2,"[50.0, 39.0]","[50.0, 64.0]",25.0,1.5707964,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Raphaël Varane,Nabil Fekir,88,11,2,"[50.0, 65.0]","[88.0, 72.0]",38.63936,0.1821683,High Pass,,,,,,,,,,,From Throw In
7530,France,N''Golo Kanté,Blaise Matuidi,88,30,2,"[76.0, 29.0]","[85.0, 5.0]",25.632011,-1.2120256,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Kylian Mbappé Lottin,88,31,2,"[85.0, 6.0]","[90.0, 26.0]",20.615528,1.3258177,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Blaise Matuidi,88,33,2,"[86.0, 26.0]","[112.0, 14.0]",28.635643,-0.43240777,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Blaise Matuidi,Olivier Giroud,88,35,2,"[113.0, 13.0]","[114.0, 21.0]",8.062258,1.4464413,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Lucas Hernández Pi,N''Golo Kanté,88,45,2,"[55.0, 3.0]","[60.0, 12.0]",10.29563,1.0636978,High Pass,Recovery,,,,,,Incomplete,,,,Regular Play
7530,France,N''Golo Kanté,Kylian Mbappé Lottin,88,56,2,"[88.0, 5.0]","[113.0, 20.0]",29.15476,0.5404195,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Kylian Mbappé Lottin,Nabil Fekir,89,2,2,"[115.0, 17.0]","[101.0, 53.0]",38.626415,1.9416876,High Pass,,,True,,,,,,,,Regular Play
7530,France,Nabil Fekir,Paul Pogba,89,5,2,"[101.0, 54.0]","[97.0, 44.0]",10.770329,-1.9513026,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Nabil Fekir,Lucas Hernández Pi,90,0,2,"[21.0, 57.0]","[14.0, 21.0]",36.67424,-1.7628443,High Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,,90,4,2,"[14.0, 21.0]","[30.0, 1.0]",25.612497,-0.8960554,High Pass,,,,,,,Unknown,,,,Regular Play
7530,France,Hugo Lloris,Olivier Giroud,90,50,2,"[15.0, 22.0]","[76.0, 9.0]",62.369865,-0.20997351,High Pass,Free Kick,,,,,,Incomplete,,,,From Free Kick
7530,France,Lucas Hernández Pi,Olivier Giroud,91,15,2,"[79.0, 1.0]","[101.0, 4.0]",22.203604,0.13552772,High Pass,Throw-in,,,,,,Incomplete,,,,From Throw In
7530,France,Benjamin Pavard,Raphaël Varane,91,28,2,"[29.0, 78.0]","[52.0, 70.0]",24.351591,-0.33473682,Ground Pass,,,,,,,,,,,Regular Play
7530,France,Raphaël Varane,Nabil Fekir,91,30,2,"[58.0, 69.0]","[74.0, 78.0]",18.35756,0.5123895,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Nabil Fekir,Raphaël Varane,91,36,2,"[82.0, 79.0]","[97.0, 79.0]",15.0,0.0,Ground Pass,,,,,,,,,,True,Regular Play
7530,France,Benjamin Pavard,Nabil Fekir,92,1,2,"[102.0, 79.0]","[114.0, 77.0]",12.165525,-0.16514868,High Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Nabil Fekir,Benjamin Pavard,92,2,2,"[113.0, 79.0]","[104.0, 79.0]",9.0,3.1415927,Ground Pass,,,,,,,,,,,From Throw In
7530,France,Benjamin Pavard,Nabil Fekir,92,3,2,"[104.0, 79.0]","[113.0, 79.0]",9.0,0.0,Ground Pass,,,,,,,Out,,,,From Throw In
7530,France,N''Golo Kanté,,92,57,2,"[29.0, 6.0]","[90.0, 6.0]",61.0,0.0,High Pass,,,,,,,Incomplete,,,,From Free Kick
7530,France,Kylian Mbappé Lottin,Blaise Matuidi,93,58,2,"[31.0, 34.0]","[35.0, 41.0]",8.062258,1.0516502,Ground Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Paul Pogba,Lucas Hernández Pi,94,1,2,"[27.0, 40.0]","[32.0, 7.0]",33.37664,-1.4204249,Low Pass,Recovery,,,,,,,,,,Regular Play
7530,France,Lucas Hernández Pi,,94,5,2,"[44.0, 9.0]","[46.0, 6.0]",3.6055512,-0.98279375,Ground Pass,,,,,,,Incomplete,,,,Regular Play
7530,France,Lucas Hernández Pi,Nabil Fekir,94,23,2,"[46.0, 1.0]","[55.0, 3.0]",9.219544,0.21866895,High Pass,Throw-in,,,,,,,,,,From Throw In
7530,France,Nabil Fekir,,94,26,2,"[54.0, 4.0]","[54.0, 18.0]",14.0,1.5707964,Ground Pass,,,,,,,Incomplete,,,,From Throw In
7530,France,Raphaël Varane,Olivier Giroud,95,25,2,"[57.0, 62.0]","[100.0, 59.0]",43.104523,-0.06965458,High Pass,Free Kick,,,,,,Unknown,,,,From Free Kick
