match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
8658,France,Raphaël Varane,Samuel Yves Umtiti,25,34,1,"[32.0, 51.0]","[32.0, 16.0]",35.0,-1.5707964,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Samuel Yves Umtiti,,25,38,1,"[32.0, 5.0]","[35.0, 4.0]",3.1622777,-0.32175055,High Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Lucas Hernández Pi,Olivier Giroud,25,57,1,"[40.0, 1.0]","[64.0, 4.0]",24.186773,0.124354996,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Lucas Hernández Pi,Blaise Matuidi,26,26,1,"[53.0, 1.0]","[67.0, 12.0]",17.804493,0.66596925,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Blaise Matuidi,Olivier Giroud,26,27,1,"[67.0, 12.0]","[79.0, 6.0]",13.416408,-0.4636476,Low Pass,,,,,,Incomplete,,,,,From Throw In
8658,France,Antoine Griezmann,Benjamin Pavard,26,30,1,"[63.0, 26.0]","[48.0, 72.0]",48.38388,1.886011,Ground Pass,,,,True,,,,,,,From Throw In
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,26,36,1,"[54.0, 75.0]","[67.0, 79.0]",13.601471,0.29849893,Ground Pass,,,,,,,,,,,From Throw In
8658,France,Kylian Mbappé Lottin,Benjamin Pavard,26,37,1,"[67.0, 79.0]","[70.0, 71.0]",8.5440035,-1.2120256,Low Pass,,,,,,,,,,,From Throw In
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,26,38,1,"[70.0, 71.0]","[104.0, 76.0]",34.36568,0.14601226,Ground Pass,,,,,,Incomplete,,,,True,From Throw In
8658,France,Benjamin Pavard,Paul Pogba,29,17,1,"[98.0, 79.0]","[101.0, 72.0]",7.615773,-1.1659045,Low Pass,Throw-in,,,,,Incomplete,,,,,From Throw In
8658,France,Benjamin Pavard,Olivier Giroud,29,36,1,"[110.0, 80.0]","[111.0, 62.0]",18.027756,-1.5152978,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Raphaël Varane,Hugo Lloris,29,44,1,"[69.0, 44.0]","[16.0, 41.0]",53.08484,-3.0850492,Ground Pass,,,,,,,,,,True,From Throw In
8658,France,Hugo Lloris,Benjamin Pavard,29,49,1,"[18.0, 43.0]","[70.0, 74.0]",60.53924,0.5375866,High Pass,,,,,,,,,,,From Throw In
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,29,51,1,"[70.0, 74.0]","[91.0, 56.0]",27.658634,-0.7086263,High Pass,,,,,,Pass Offside,,,,,From Throw In
8658,France,Lucas Hernández Pi,Paul Pogba,30,38,1,"[23.0, 2.0]","[36.0, 8.0]",14.3178215,0.43240777,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Paul Pogba,Antoine Griezmann,30,40,1,"[37.0, 8.0]","[46.0, 20.0]",15.0,0.9272952,Low Pass,,,,,,,,,,,From Throw In
8658,France,Lucas Hernández Pi,Olivier Giroud,31,33,1,"[16.0, 1.0]","[33.0, 2.0]",17.029387,0.058755822,High Pass,Throw-in,,,,,Incomplete,,,,,From Throw In
8658,France,Lucas Hernández Pi,Olivier Giroud,31,49,1,"[35.0, 2.0]","[55.0, 3.0]",20.024984,0.049958397,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Blaise Matuidi,,32,5,1,"[53.0, 2.0]","[56.0, 1.0]",3.1622777,-0.32175055,Low Pass,Recovery,,,,,Out,,,,True,Regular Play
8658,France,Hugo Lloris,Kylian Mbappé Lottin,32,40,1,"[18.0, 39.0]","[89.0, 58.0]",73.4983,0.2614788,High Pass,,,,,,Incomplete,,,,,From Keeper
8658,France,Antoine Griezmann,,33,35,1,"[120.0, 79.0]","[118.0, 49.0]",30.066593,-1.6373645,High Pass,Corner,,,,,Unknown,,,,,From Corner
8658,France,Hugo Lloris,Olivier Giroud,39,42,1,"[15.0, 51.0]","[75.0, 60.0]",60.671246,0.14888994,High Pass,,,,,,,,,,,Regular Play
8658,France,Olivier Giroud,Kylian Mbappé Lottin,39,45,1,"[74.0, 60.0]","[73.0, 77.0]",17.029387,1.6295521,High Pass,,,,,,,,,,True,Regular Play
8658,France,Kylian Mbappé Lottin,,39,53,1,"[119.0, 75.0]","[108.0, 48.0]",29.15476,-1.957672,Ground Pass,,True,True,,,Incomplete,,,,,Regular Play
8658,France,Benjamin Pavard,,41,36,1,"[28.0, 49.0]","[77.0, 55.0]",49.365982,0.12184244,Low Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Hugo Lloris,,45,56,1,"[7.0, 45.0]","[68.0, 46.0]",61.008198,0.016391974,High Pass,Goal Kick,,,,,Incomplete,,,,,From Goal Kick
8658,France,Raphaël Varane,Antoine Griezmann,46,5,1,"[42.0, 38.0]","[56.0, 29.0]",16.643316,-0.57133746,Ground Pass,Recovery,,,,,,,,,,Regular Play
8658,France,Antoine Griezmann,Blaise Matuidi,46,7,1,"[52.0, 29.0]","[48.0, 32.0]",5.0,2.4980915,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Blaise Matuidi,Samuel Yves Umtiti,46,8,1,"[48.0, 32.0]","[38.0, 34.0]",10.198039,2.9441972,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Samuel Yves Umtiti,Paul Pogba,46,10,1,"[38.0, 34.0]","[65.0, 51.0]",31.906113,0.56192154,High Pass,,,,,,,,,,,Regular Play
8658,France,Hugo Lloris,Olivier Giroud,46,35,1,"[18.0, 34.0]","[97.0, 47.0]",80.06248,0.1630953,High Pass,,,,,,,,,,,Regular Play
8658,France,Olivier Giroud,Lucas Hernández Pi,47,6,1,"[70.0, 22.0]","[70.0, 28.0]",6.0,1.5707964,Ground Pass,Recovery,,,,,,,,,,Regular Play
8658,France,Lucas Hernández Pi,Kylian Mbappé Lottin,47,9,1,"[80.0, 38.0]","[120.0, 61.0]",46.141087,0.52183425,Ground Pass,,,,,,Out,,,,,Regular Play
8658,France,Raphaël Varane,,48,23,1,"[23.0, 77.0]","[58.0, 73.0]",35.22783,-0.11379201,High Pass,Free Kick,,,,,Unknown,,,,,From Free Kick
8658,France,Antoine Griezmann,Raphaël Varane,45,0,2,"[61.0, 41.0]","[24.0, 49.0]",37.85499,2.9286542,Ground Pass,Kick Off,,,,,,,,,,From Kick Off
8658,France,Raphaël Varane,,45,4,2,"[24.0, 49.0]","[83.0, 78.0]",65.74192,0.456845,High Pass,,,,,,Incomplete,,,,,From Kick Off
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,45,13,2,"[71.0, 78.0]","[81.0, 73.0]",11.18034,-0.4636476,High Pass,Recovery,,,,,,,,,,From Kick Off
8658,France,Kylian Mbappé Lottin,Antoine Griezmann,45,14,2,"[81.0, 73.0]","[76.0, 59.0]",14.866069,-1.9138203,High Pass,,,,,,,,,,,From Kick Off
8658,France,Antoine Griezmann,Paul Pogba,45,15,2,"[76.0, 59.0]","[68.0, 61.0]",8.246211,2.896614,Ground Pass,,,,,,,,,,True,From Kick Off
8658,France,Raphaël Varane,Samuel Yves Umtiti,45,29,2,"[66.0, 59.0]","[56.0, 32.0]",28.79236,-1.925502,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
8658,France,Samuel Yves Umtiti,Antoine Griezmann,45,34,2,"[65.0, 24.0]","[76.0, 30.0]",12.529964,0.49934673,Ground Pass,,,,,,,,,,True,From Free Kick
8658,France,Antoine Griezmann,Blaise Matuidi,45,35,2,"[76.0, 30.0]","[82.0, 25.0]",7.81025,-0.69473827,Ground Pass,,,,,,Incomplete,,,,,From Free Kick
8658,France,Hugo Lloris,Paul Pogba,45,51,2,"[13.0, 37.0]","[36.0, 61.0]",33.24154,0.80667156,Low Pass,,,,,,,,,,,From Keeper
8658,France,Paul Pogba,Benjamin Pavard,45,54,2,"[38.0, 61.0]","[38.0, 77.0]",16.0,1.5707964,Ground Pass,,,,,,,,,,True,From Keeper
8658,France,Benjamin Pavard,Paul Pogba,45,57,2,"[44.0, 77.0]","[42.0, 70.0]",7.28011,-1.849096,Ground Pass,,,,,,,,,,,From Keeper
8658,France,Paul Pogba,Benjamin Pavard,46,0,2,"[43.0, 68.0]","[49.0, 78.0]",11.661903,1.0303768,Ground Pass,,,,,,,,,,,From Keeper
8658,France,Benjamin Pavard,Olivier Giroud,46,3,2,"[56.0, 77.0]","[99.0, 58.0]",47.010635,-0.4160645,High Pass,,,,,,,,,,,From Keeper
8658,France,Olivier Giroud,Antoine Griezmann,46,8,2,"[102.0, 56.0]","[95.0, 43.0]",14.764823,-2.0647378,Ground Pass,,,,,,,True,,57a6526e-9652-4195-8151-674c888e04d3,,From Keeper
8658,France,Hugo Lloris,Olivier Giroud,48,4,2,"[6.0, 43.0]","[68.0, 48.0]",62.201286,0.08047101,High Pass,Goal Kick,,,,,,,,,,From Goal Kick
8658,France,Olivier Giroud,Antoine Griezmann,48,8,2,"[68.0, 48.0]","[68.0, 36.0]",12.0,-1.5707964,High Pass,,,,,,,,,,,From Goal Kick
8658,France,Antoine Griezmann,Lucas Hernández Pi,48,10,2,"[68.0, 36.0]","[66.0, 4.0]",32.06244,-1.6332152,High Pass,,,,,,,,,,True,From Goal Kick
8658,France,Lucas Hernández Pi,Antoine Griezmann,48,14,2,"[67.0, 2.0]","[72.0, 10.0]",9.433981,1.012197,Ground Pass,,,,,True,,,,,True,From Goal Kick
8658,France,Hugo Lloris,,48,28,2,"[27.0, 30.0]","[83.0, 26.0]",56.142673,-0.071307465,High Pass,,,,,,Incomplete,,,,,From Keeper
8658,France,Samuel Yves Umtiti,Paul Pogba,48,37,2,"[56.0, 25.0]","[64.0, 37.0]",14.422205,0.98279375,Ground Pass,,,,,,,,,,True,From Keeper
8658,France,Paul Pogba,Kylian Mbappé Lottin,48,39,2,"[64.0, 38.0]","[80.0, 63.0]",29.681644,1.0014831,Ground Pass,,,,,,Incomplete,,,,,From Keeper
8658,France,Paul Pogba,Benjamin Pavard,48,53,2,"[22.0, 54.0]","[18.0, 63.0]",9.848858,1.9890207,Ground Pass,Recovery,,,,,,,,,,From Keeper
8658,France,Benjamin Pavard,,48,54,2,"[18.0, 63.0]","[45.0, 1.0]",67.62396,-1.1600794,High Pass,,,,True,,Out,,,,True,From Keeper
8658,France,Hugo Lloris,Olivier Giroud,49,58,2,"[6.0, 44.0]","[73.0, 55.0]",67.89698,0.16272737,High Pass,Goal Kick,,,,,,,,,,From Goal Kick
8658,France,Olivier Giroud,,50,2,2,"[73.0, 55.0]","[67.0, 55.0]",6.0,3.1415927,High Pass,,,,,,Incomplete,,,,,From Goal Kick
8658,France,Blaise Matuidi,,50,59,2,"[36.0, 4.0]","[35.0, 12.0]",8.062258,1.6951513,Ground Pass,,,,,,Incomplete,,,,True,From Throw In
8658,France,Blaise Matuidi,N''Golo Kanté,51,13,2,"[27.0, 6.0]","[25.0, 15.0]",9.219544,1.7894653,Ground Pass,,,,,,,,,,,From Throw In
8658,France,Olivier Giroud,Paul Pogba,51,26,2,"[46.0, 40.0]","[36.0, 42.0]",10.198039,2.9441972,Ground Pass,Recovery,,,,,,,,,,Regular Play
8658,France,Paul Pogba,Kylian Mbappé Lottin,51,30,2,"[47.0, 53.0]","[98.0, 75.0]",55.542778,0.40725586,Ground Pass,,,,,,,True,,aa64cb60-6e81-4def-8972-1d013adf5091,,Regular Play
8658,France,Kylian Mbappé Lottin,,52,45,2,"[45.0, 72.0]","[47.0, 75.0]",3.6055512,0.98279375,Ground Pass,Recovery,,,,,Injury Clearance,,,,,Other
8658,France,Benjamin Pavard,,53,9,2,"[3.0, 77.0]","[18.0, 79.0]",15.132746,0.13255154,Ground Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Olivier Giroud,,54,18,2,"[85.0, 62.0]","[91.0, 67.0]",7.81025,0.69473827,High Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Paul Pogba,,54,23,2,"[65.0, 53.0]","[78.0, 49.0]",13.601471,-0.29849893,High Pass,Recovery,,,,,Incomplete,,,,,Regular Play
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,54,28,2,"[73.0, 43.0]","[85.0, 43.0]",12.0,0.0,High Pass,Recovery,,,,,,,,,,Regular Play
8658,France,Antoine Griezmann,Blaise Matuidi,54,33,2,"[92.0, 34.0]","[101.0, 22.0]",15.0,-0.9272952,Ground Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Lucas Hernández Pi,,56,4,2,"[70.0, 1.0]","[97.0, 11.0]",28.79236,0.35470566,High Pass,Throw-in,,,,,Incomplete,,,,,From Throw In
8658,France,Samuel Yves Umtiti,Paul Pogba,56,18,2,"[45.0, 28.0]","[56.0, 35.0]",13.038404,0.5667292,Ground Pass,,,,,,,,,,,From Throw In
8658,France,Paul Pogba,Benjamin Pavard,56,21,2,"[56.0, 40.0]","[66.0, 74.0]",35.44009,1.2847449,Ground Pass,,,,,,,,,,,From Throw In
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,56,27,2,"[70.0, 76.0]","[82.0, 78.0]",12.165525,0.16514868,Ground Pass,,,,,,,,,,,From Throw In
8658,France,Hugo Lloris,,57,19,2,"[16.0, 22.0]","[74.0, 30.0]",58.549126,0.13706617,High Pass,,,,,,Unknown,,,,,From Keeper
8658,France,Lucas Hernández Pi,Olivier Giroud,58,11,2,"[14.0, 2.0]","[36.0, 4.0]",22.090721,0.09065989,High Pass,Throw-in,,,,,,,,,,From Throw In
8658,France,Olivier Giroud,Steven N''Kemboanza Mike Christopher Nzonzi,58,14,2,"[36.0, 4.0]","[32.0, 7.0]",5.0,2.4980915,High Pass,,,,,,,,,,,From Throw In
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,58,14,2,"[32.0, 7.0]","[48.0, 5.0]",16.124516,-0.124354996,High Pass,,,,,,,,,,,From Throw In
8658,France,Antoine Griezmann,Paul Pogba,58,15,2,"[48.0, 5.0]","[39.0, 25.0]",21.931713,1.9936502,High Pass,,,,,,,,,,,From Throw In
8658,France,Paul Pogba,Kylian Mbappé Lottin,58,18,2,"[39.0, 25.0]","[101.0, 69.0]",76.02631,0.6171914,Low Pass,,,,True,,,,,,True,From Throw In
8658,France,Kylian Mbappé Lottin,Antoine Griezmann,58,28,2,"[116.0, 57.0]","[111.0, 45.0]",13.0,-1.9655875,Low Pass,,True,True,,,,,,,,From Throw In
8658,France,Antoine Griezmann,Paul Pogba,58,31,2,"[106.0, 44.0]","[99.0, 41.0]",7.615773,-2.7367008,Ground Pass,,,,,,,True,,22024b1a-a3c4-49e9-a004-dbd45e451b31,True,From Throw In
8658,France,Benjamin Pavard,Paul Pogba,60,24,2,"[47.0, 76.0]","[52.0, 57.0]",19.646883,-1.3134726,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Paul Pogba,Blaise Matuidi,60,28,2,"[58.0, 50.0]","[65.0, 20.0]",30.805843,-1.3415644,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Blaise Matuidi,Steven N''Kemboanza Mike Christopher Nzonzi,60,31,2,"[66.0, 21.0]","[57.0, 28.0]",11.401754,2.4805496,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,60,34,2,"[59.0, 16.0]","[68.0, 3.0]",15.811388,-0.9652517,Ground Pass,,,,,,,,,,True,Regular Play
8658,France,Lucas Hernández Pi,Paul Pogba,60,36,2,"[68.0, 5.0]","[64.0, 25.0]",20.396078,1.7681919,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Paul Pogba,Blaise Matuidi,60,38,2,"[64.0, 26.0]","[98.0, 15.0]",35.735138,-0.31290123,High Pass,,,,,,,,,,,Regular Play
8658,France,Blaise Matuidi,,60,43,2,"[109.0, 4.0]","[113.0, 41.0]",37.215588,1.4631065,High Pass,,True,,,,Incomplete,,,,,Regular Play
8658,France,Antoine Griezmann,,61,23,2,"[120.0, 79.0]","[117.0, 49.0]",30.149628,-1.670465,High Pass,Corner,,,,,Incomplete,,,,,From Corner
8658,France,Benjamin Pavard,,61,47,2,"[98.0, 79.0]","[103.0, 76.0]",5.8309517,-0.5404195,High Pass,Throw-in,,,,,Unknown,,,,,From Throw In
8658,France,Olivier Giroud,Benjamin Pavard,61,50,2,"[111.0, 77.0]","[106.0, 72.0]",7.071068,-2.3561945,High Pass,,,,,,,,,,,Regular Play
8658,France,Benjamin Pavard,Olivier Giroud,61,51,2,"[106.0, 72.0]","[113.0, 76.0]",8.062258,0.5191461,High Pass,,,,,,Incomplete,,,,,Regular Play
8658,France,Blaise Matuidi,Antoine Griezmann,64,7,2,"[66.0, 28.0]","[76.0, 45.0]",19.723083,1.0390723,Low Pass,,,,,,,,,,True,Regular Play
8658,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,64,11,2,"[75.0, 48.0]","[55.0, 43.0]",20.615528,-2.896614,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Paul Pogba,64,13,2,"[55.0, 43.0]","[64.0, 30.0]",15.811388,-0.9652517,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Paul Pogba,Lucas Hernández Pi,64,15,2,"[64.0, 30.0]","[65.0, 7.0]",23.021729,-1.5273454,Ground Pass,,,,,,,,,,True,Regular Play
8658,France,Lucas Hernández Pi,Blaise Matuidi,64,19,2,"[70.0, 6.0]","[78.0, 3.0]",8.5440035,-0.35877067,Ground Pass,,,,,,,,,,,Regular Play
8658,France,Blaise Matuidi,Paul Pogba,64,20,2,"[78.0, 3.0]","[58.0, 5.0]",20.09975,3.041924,Ground Pass,,,,,,,,,,,Regular Play
